market_role_prod,market_name_prod,variety,grade,week_end,avg_price_prod,market_role_term,market_name_term,avg_price_term,NASCDI
producer,Sopore,American,A,2022-02-06 23:59:59.999999999,67.41071428571429,terminal,Azadpur,43.75,
producer,Sopore,American,A,2022-09-04 23:59:59.999999999,45.089285714285715,terminal,Azadpur,43.75,
producer,Sopore,American,A,2022-09-11 23:59:59.999999999,42.410714285714285,terminal,Azadpur,43.75,
producer,Sopore,American,A,2022-09-18 23:59:59.999999999,45.982142857142854,terminal,Azadpur,45.089285714285715,
producer,Sopore,American,A,2022-09-25 23:59:59.999999999,51.785714285714285,terminal,Azadpur,48.214285714285715,
producer,Sopore,American,A,2022-10-02 23:59:59.999999999,50.714285714285715,terminal,Azadpur,54.464285714285715,
producer,Sopore,American,A,2022-10-09 23:59:59.999999999,53.125,terminal,Azadpur,59.375,
producer,Sopore,American,A,2022-10-16 23:59:59.999999999,53.125,terminal,Azadpur,57.142857142857146,
producer,Sopore,American,A,2022-10-23 23:59:59.999999999,44.86607142857143,terminal,Azadpur,46.42857142857143,
producer,Sopore,American,A,2022-10-30 23:59:59.999999999,44.419642857142854,terminal,Azadpur,45.089285714285715,
producer,Sopore,American,A,2022-11-06 23:59:59.999999999,34.375,terminal,Azadpur,45.535714285714285,
producer,Sopore,American,A,2022-11-13 23:59:59.999999999,32.723214285714285,terminal,Azadpur,43.214285714285715,
producer,Sopore,American,A,2022-11-20 23:59:59.999999999,32.142857142857146,terminal,Azadpur,43.75,
producer,Sopore,American,A,2022-11-27 23:59:59.999999999,30.133928571428573,terminal,Azadpur,43.92857142857143,
producer,Sopore,American,A,2022-12-04 23:59:59.999999999,31.808035714285715,terminal,Azadpur,43.75,
producer,Sopore,American,A,2022-12-11 23:59:59.999999999,28.013392857142858,terminal,Azadpur,43.035714285714285,
producer,Sopore,American,A,2022-12-18 23:59:59.999999999,32.03125,terminal,Azadpur,49.107142857142854,
producer,Sopore,American,A,2022-12-25 23:59:59.999999999,40.401785714285715,terminal,Azadpur,44.642857142857146,
producer,Sopore,American,A,2023-01-01 23:59:59.999999999,42.410714285714285,terminal,Azadpur,43.75,
producer,Sopore,American,A,2023-01-08 23:59:59.999999999,43.75,terminal,Azadpur,43.75,
producer,Sopore,American,A,2023-01-15 23:59:59.999999999,47.544642857142854,terminal,Azadpur,43.75,
producer,Sopore,American,A,2023-01-22 23:59:59.999999999,54.017857142857146,terminal,Azadpur,59.82142857142857,
producer,Sopore,American,A,2023-01-29 23:59:59.999999999,54.017857142857146,terminal,Azadpur,62.94642857142857,
producer,Sopore,American,A,2023-02-05 23:59:59.999999999,44.419642857142854,terminal,Azadpur,62.5,
producer,Sopore,American,A,2023-09-03 23:59:59.999999999,60.267857142857146,terminal,Azadpur,75.0,
producer,Sopore,American,A,2023-09-10 23:59:59.999999999,64.28571428571429,terminal,Azadpur,70.53571428571429,
producer,Sopore,American,A,2023-09-17 23:59:59.999999999,62.5,terminal,Azadpur,63.392857142857146,
producer,Sopore,American,A,2023-09-24 23:59:59.999999999,61.160714285714285,terminal,Azadpur,68.75,
producer,Sopore,American,A,2023-10-01 23:59:59.999999999,72.32142857142857,terminal,Azadpur,68.75,
producer,Sopore,American,A,2023-10-08 23:59:59.999999999,68.75,terminal,Azadpur,64.73214285714286,
producer,Sopore,American,A,2023-10-15 23:59:59.999999999,60.714285714285715,terminal,Azadpur,65.625,
producer,Sopore,American,A,2023-10-22 23:59:59.999999999,58.92857142857143,terminal,Azadpur,62.5,
producer,Sopore,American,A,2023-10-29 23:59:59.999999999,57.589285714285715,terminal,Azadpur,62.5,
producer,Sopore,American,A,2023-11-05 23:59:59.999999999,66.96428571428571,terminal,Azadpur,66.07142857142857,
producer,Sopore,American,A,2023-11-12 23:59:59.999999999,59.82142857142857,terminal,Azadpur,68.75,
producer,Sopore,American,A,2023-11-19 23:59:59.999999999,62.94642857142857,terminal,Azadpur,68.75,
producer,Sopore,American,A,2023-11-26 23:59:59.999999999,59.375,terminal,Azadpur,68.75,
producer,Sopore,American,A,2023-12-03 23:59:59.999999999,56.69642857142857,terminal,Azadpur,68.75,
producer,Sopore,American,A,2023-12-10 23:59:59.999999999,60.267857142857146,terminal,Azadpur,68.75,
producer,Sopore,American,A,2023-12-17 23:59:59.999999999,60.714285714285715,terminal,Azadpur,68.75,
producer,Sopore,American,A,2023-12-24 23:59:59.999999999,54.017857142857146,terminal,Azadpur,68.75,
producer,Sopore,American,A,2023-12-31 23:59:59.999999999,58.92857142857143,terminal,Azadpur,68.75,
producer,Sopore,American,A,2024-01-07 23:59:59.999999999,54.910714285714285,terminal,Azadpur,34.464285714285715,
producer,Sopore,American,A,2024-01-14 23:59:59.999999999,57.142857142857146,terminal,Azadpur,34.732142857142854,
producer,Sopore,American,A,2024-01-21 23:59:59.999999999,56.25,terminal,Azadpur,34.375,
producer,Sopore,American,A,2024-01-28 23:59:59.999999999,53.125,terminal,Azadpur,32.5,
producer,Sopore,American,A,2024-02-04 23:59:59.999999999,52.67857142857143,terminal,Azadpur,32.5,
producer,Sopore,American,A,2024-09-01 23:59:59.999999999,68.75,terminal,Azadpur,90.0,
producer,Sopore,American,A,2024-09-08 23:59:59.999999999,61.07142857142857,terminal,Azadpur,90.0,
producer,Sopore,American,A,2024-09-15 23:59:59.999999999,58.839285714285715,terminal,Azadpur,75.71428571428571,
producer,Sopore,American,A,2024-09-22 23:59:59.999999999,53.482142857142854,terminal,Azadpur,59.285714285714285,
producer,Sopore,American,A,2024-09-29 23:59:59.999999999,57.589285714285715,terminal,Azadpur,78.30357142857143,
producer,Sopore,American,A,2024-10-06 23:59:59.999999999,61.160714285714285,terminal,Azadpur,87.32142857142857,
producer,Sopore,American,A,2024-10-13 23:59:59.999999999,65.625,terminal,Azadpur,71.07142857142857,
producer,Sopore,American,A,2024-10-20 23:59:59.999999999,58.92857142857143,terminal,Azadpur,68.66071428571429,
producer,Sopore,American,A,2024-10-27 23:59:59.999999999,55.80357142857143,terminal,Azadpur,65.80357142857143,
producer,Sopore,American,A,2024-11-03 23:59:59.999999999,48.214285714285715,terminal,Azadpur,67.14285714285714,
producer,Sopore,American,A,2024-11-10 23:59:59.999999999,50.892857142857146,terminal,Azadpur,63.214285714285715,
producer,Sopore,American,A,2024-11-17 23:59:59.999999999,49.107142857142854,terminal,Azadpur,65.08928571428571,
producer,Sopore,American,A,2024-11-24 23:59:59.999999999,47.767857142857146,terminal,Azadpur,64.64285714285714,
producer,Sopore,American,A,2024-12-01 23:59:59.999999999,52.67857142857143,terminal,Azadpur,64.46428571428571,
producer,Sopore,American,A,2024-12-08 23:59:59.999999999,49.776785714285715,terminal,Azadpur,64.28571428571429,
producer,Sopore,American,A,2024-12-15 23:59:59.999999999,54.464285714285715,terminal,Azadpur,63.75,
producer,Sopore,American,A,2024-12-22 23:59:59.999999999,58.482142857142854,terminal,Azadpur,64.64285714285714,
producer,Sopore,American,A,2024-12-29 23:59:59.999999999,59.598214285714285,terminal,Azadpur,65.0,
producer,Sopore,American,A,2025-01-05 23:59:59.999999999,55.357142857142854,terminal,Azadpur,65.0,
producer,Sopore,American,A,2025-01-12 23:59:59.999999999,54.910714285714285,terminal,Azadpur,64.64285714285714,
producer,Sopore,American,A,2025-01-19 23:59:59.999999999,56.69642857142857,terminal,Azadpur,64.375,
producer,Sopore,American,A,2025-01-26 23:59:59.999999999,61.607142857142854,terminal,Azadpur,64.375,
producer,Sopore,American,A,2025-02-02 23:59:59.999999999,60.714285714285715,terminal,Azadpur,64.375,
producer,Sopore,American,B,2015-09-06 23:59:59.999999999,18.660714285714285,terminal,Azadpur,33.125,
producer,Sopore,American,B,2015-09-13 23:59:59.999999999,14.196428571428571,terminal,Azadpur,33.125,
producer,Sopore,American,B,2015-09-20 23:59:59.999999999,15.848214285714286,terminal,Azadpur,33.125,
producer,Sopore,American,B,2015-09-27 23:59:59.999999999,14.0625,terminal,Azadpur,33.125,
producer,Sopore,American,B,2015-10-04 23:59:59.999999999,17.633928571428573,terminal,Azadpur,31.982142857142858,
producer,Sopore,American,B,2015-10-11 23:59:59.999999999,18.080357142857142,terminal,Azadpur,36.410714285714285,
producer,Sopore,American,B,2015-10-18 23:59:59.999999999,17.633928571428573,terminal,Azadpur,34.19642857142857,
producer,Sopore,American,B,2015-10-25 23:59:59.999999999,18.973214285714285,terminal,Azadpur,30.625,
producer,Sopore,American,B,2015-11-01 23:59:59.999999999,18.526785714285715,terminal,Azadpur,30.625,
producer,Sopore,American,B,2015-11-08 23:59:59.999999999,17.633928571428573,terminal,Azadpur,28.482142857142858,
producer,Sopore,American,B,2015-11-15 23:59:59.999999999,13.303571428571429,terminal,Azadpur,29.821428571428573,
producer,Sopore,American,B,2015-11-22 23:59:59.999999999,16.964285714285715,terminal,Azadpur,28.125,
producer,Sopore,American,B,2015-11-29 23:59:59.999999999,15.625,terminal,Azadpur,28.803571428571427,
producer,Sopore,American,B,2015-12-06 23:59:59.999999999,15.625,terminal,Azadpur,25.017857142857142,
producer,Sopore,American,B,2015-12-13 23:59:59.999999999,15.625,terminal,Azadpur,21.875,
producer,Sopore,American,B,2015-12-20 23:59:59.999999999,10.044642857142858,terminal,Azadpur,21.875,
producer,Sopore,American,B,2015-12-27 23:59:59.999999999,14.0625,terminal,Azadpur,28.125,
producer,Sopore,American,B,2016-01-03 23:59:59.999999999,15.178571428571429,terminal,Azadpur,27.321428571428573,
producer,Sopore,American,B,2016-01-10 23:59:59.999999999,18.75,terminal,Azadpur,26.785714285714285,
producer,Sopore,American,B,2016-01-17 23:59:59.999999999,16.517857142857142,terminal,Azadpur,28.303571428571427,
producer,Sopore,American,B,2016-01-24 23:59:59.999999999,16.071428571428573,terminal,Azadpur,28.75,
producer,Sopore,American,B,2016-01-31 23:59:59.999999999,17.857142857142858,terminal,Azadpur,28.303571428571427,
producer,Sopore,American,B,2017-09-03 23:59:59.999999999,19.375,terminal,Azadpur,31.25,
producer,Sopore,American,B,2017-09-10 23:59:59.999999999,20.3125,terminal,Azadpur,31.25,
producer,Sopore,American,B,2017-09-17 23:59:59.999999999,21.205357142857142,terminal,Azadpur,31.25,
producer,Sopore,American,B,2017-09-24 23:59:59.999999999,22.098214285714285,terminal,Azadpur,31.25,
producer,Sopore,American,B,2017-10-01 23:59:59.999999999,20.758928571428573,terminal,Azadpur,31.25,
producer,Sopore,American,B,2017-10-08 23:59:59.999999999,21.428571428571427,terminal,Azadpur,31.25,
producer,Sopore,American,B,2017-10-15 23:59:59.999999999,20.535714285714285,terminal,Azadpur,31.25,
producer,Sopore,American,B,2017-10-22 23:59:59.999999999,20.3125,terminal,Azadpur,33.92857142857143,
producer,Sopore,American,B,2017-10-29 23:59:59.999999999,19.196428571428573,terminal,Azadpur,34.375,
producer,Sopore,American,B,2017-11-05 23:59:59.999999999,20.089285714285715,terminal,Azadpur,34.375,
producer,Sopore,American,B,2017-11-12 23:59:59.999999999,17.857142857142858,terminal,Azadpur,34.375,
producer,Sopore,American,B,2017-11-19 23:59:59.999999999,20.089285714285715,terminal,Azadpur,34.375,
producer,Sopore,American,B,2017-11-26 23:59:59.999999999,19.642857142857142,terminal,Azadpur,34.375,
producer,Sopore,American,B,2017-12-03 23:59:59.999999999,21.428571428571427,terminal,Azadpur,34.375,
producer,Sopore,American,B,2017-12-10 23:59:59.999999999,18.75,terminal,Azadpur,34.375,
producer,Sopore,American,B,2017-12-17 23:59:59.999999999,16.964285714285715,terminal,Azadpur,34.375,
producer,Sopore,American,B,2017-12-24 23:59:59.999999999,16.964285714285715,terminal,Azadpur,34.375,
producer,Sopore,American,B,2017-12-31 23:59:59.999999999,18.303571428571427,terminal,Azadpur,40.625,
producer,Sopore,American,B,2018-01-07 23:59:59.999999999,17.857142857142858,terminal,Azadpur,33.214285714285715,
producer,Sopore,American,B,2018-01-14 23:59:59.999999999,16.964285714285715,terminal,Azadpur,33.125,
producer,Sopore,American,B,2018-01-21 23:59:59.999999999,16.071428571428573,terminal,Azadpur,33.125,
producer,Sopore,American,B,2018-01-28 23:59:59.999999999,16.071428571428573,terminal,Azadpur,33.125,
producer,Sopore,American,B,2018-02-04 23:59:59.999999999,16.071428571428573,terminal,Azadpur,33.125,
producer,Sopore,American,B,2018-09-02 23:59:59.999999999,15.9375,terminal,Azadpur,34.375,
producer,Sopore,American,B,2018-09-09 23:59:59.999999999,15.848214285714286,terminal,Azadpur,33.035714285714285,
producer,Sopore,American,B,2018-09-16 23:59:59.999999999,19.598214285714285,terminal,Azadpur,45.535714285714285,
producer,Sopore,American,B,2018-09-23 23:59:59.999999999,19.196428571428573,terminal,Azadpur,37.5,
producer,Sopore,American,B,2018-09-30 23:59:59.999999999,20.089285714285715,terminal,Azadpur,39.285714285714285,
producer,Sopore,American,B,2018-10-07 23:59:59.999999999,21.875,terminal,Azadpur,33.92857142857143,
producer,Sopore,American,B,2018-10-14 23:59:59.999999999,22.098214285714285,terminal,Azadpur,36.160714285714285,
producer,Sopore,American,B,2018-10-21 23:59:59.999999999,23.214285714285715,terminal,Azadpur,34.375,
producer,Sopore,American,B,2018-10-28 23:59:59.999999999,21.875,terminal,Azadpur,31.696428571428573,
producer,Sopore,American,B,2018-11-04 23:59:59.999999999,22.142857142857142,terminal,Azadpur,31.25,
producer,Sopore,American,B,2018-11-11 23:59:59.999999999,20.535714285714285,terminal,Azadpur,31.25,
producer,Sopore,American,B,2018-11-18 23:59:59.999999999,21.428571428571427,terminal,Azadpur,38.839285714285715,
producer,Sopore,American,B,2018-11-25 23:59:59.999999999,21.875,terminal,Azadpur,37.94642857142857,
producer,Sopore,American,B,2018-12-02 23:59:59.999999999,22.544642857142858,terminal,Azadpur,35.267857142857146,
producer,Sopore,American,B,2018-12-09 23:59:59.999999999,21.875,terminal,Azadpur,34.375,
producer,Sopore,American,B,2018-12-16 23:59:59.999999999,22.767857142857142,terminal,Azadpur,34.375,
producer,Sopore,American,B,2018-12-23 23:59:59.999999999,17.633928571428573,terminal,Azadpur,34.375,
producer,Sopore,American,B,2018-12-30 23:59:59.999999999,17.857142857142858,terminal,Azadpur,34.375,
producer,Sopore,American,B,2019-01-06 23:59:59.999999999,28.214285714285715,terminal,Azadpur,34.375,
producer,Sopore,American,B,2019-01-13 23:59:59.999999999,32.0,terminal,Azadpur,34.375,
producer,Sopore,American,B,2019-01-20 23:59:59.999999999,32.0,terminal,Azadpur,34.375,
producer,Sopore,American,B,2019-01-27 23:59:59.999999999,32.0,terminal,Azadpur,42.232142857142854,
producer,Sopore,American,B,2019-02-03 23:59:59.999999999,32.0,terminal,Azadpur,43.75,
producer,Sopore,American,B,2019-09-01 23:59:59.999999999,32.0,terminal,Azadpur,28.125,
producer,Sopore,American,B,2019-09-08 23:59:59.999999999,32.0,terminal,Azadpur,28.125,
producer,Sopore,American,B,2019-09-15 23:59:59.999999999,32.0,terminal,Azadpur,28.125,
producer,Sopore,American,B,2019-09-22 23:59:59.999999999,32.0,terminal,Azadpur,28.125,
producer,Sopore,American,B,2019-09-29 23:59:59.999999999,32.0,terminal,Azadpur,28.125,
producer,Sopore,American,B,2019-10-06 23:59:59.999999999,32.0,terminal,Azadpur,28.125,
producer,Sopore,American,B,2019-10-13 23:59:59.999999999,32.0,terminal,Azadpur,28.125,
producer,Sopore,American,B,2019-10-20 23:59:59.999999999,32.0,terminal,Azadpur,28.125,
producer,Sopore,American,B,2019-10-27 23:59:59.999999999,32.0,terminal,Azadpur,28.125,
producer,Sopore,American,B,2019-11-03 23:59:59.999999999,32.0,terminal,Azadpur,28.125,
producer,Sopore,American,B,2019-11-10 23:59:59.999999999,32.0,terminal,Azadpur,28.125,
producer,Sopore,American,B,2019-11-17 23:59:59.999999999,32.0,terminal,Azadpur,28.571428571428573,
producer,Sopore,American,B,2019-11-24 23:59:59.999999999,32.0,terminal,Azadpur,29.464285714285715,
producer,Sopore,American,B,2019-12-01 23:59:59.999999999,32.0,terminal,Azadpur,37.5,
producer,Sopore,American,B,2019-12-08 23:59:59.999999999,32.0,terminal,Azadpur,31.696428571428573,
producer,Sopore,American,B,2019-12-15 23:59:59.999999999,32.0,terminal,Azadpur,21.875,
producer,Sopore,American,B,2019-12-22 23:59:59.999999999,32.0,terminal,Azadpur,28.125,
producer,Sopore,American,B,2019-12-29 23:59:59.999999999,32.0,terminal,Azadpur,28.125,
producer,Sopore,American,B,2020-01-05 23:59:59.999999999,32.0,terminal,Azadpur,20.625,
producer,Sopore,American,B,2020-01-12 23:59:59.999999999,32.0,terminal,Azadpur,20.625,
producer,Sopore,American,B,2020-01-19 23:59:59.999999999,31.803571428571427,terminal,Azadpur,21.964285714285715,
producer,Sopore,American,B,2020-01-26 23:59:59.999999999,31.026785714285715,terminal,Azadpur,24.375,
producer,Sopore,American,B,2020-02-02 23:59:59.999999999,29.464285714285715,terminal,Azadpur,28.125,
producer,Sopore,American,B,2020-09-06 23:59:59.999999999,30.357142857142858,terminal,Azadpur,37.5,
producer,Sopore,American,B,2020-09-13 23:59:59.999999999,30.803571428571427,terminal,Azadpur,38.392857142857146,
producer,Sopore,American,B,2020-09-20 23:59:59.999999999,30.357142857142858,terminal,Azadpur,36.607142857142854,
producer,Sopore,American,B,2020-09-27 23:59:59.999999999,30.803571428571427,terminal,Azadpur,36.69642857142857,
producer,Sopore,American,B,2020-10-04 23:59:59.999999999,30.357142857142858,terminal,Azadpur,33.75,
producer,Sopore,American,B,2020-10-11 23:59:59.999999999,30.357142857142858,terminal,Azadpur,35.714285714285715,
producer,Sopore,American,B,2020-10-18 23:59:59.999999999,30.357142857142858,terminal,Azadpur,39.017857142857146,
producer,Sopore,American,B,2020-10-25 23:59:59.999999999,30.357142857142858,terminal,Azadpur,34.82142857142857,
producer,Sopore,American,B,2020-11-01 23:59:59.999999999,26.5625,terminal,Azadpur,31.25,
producer,Sopore,American,B,2020-11-08 23:59:59.999999999,24.107142857142858,terminal,Azadpur,31.25,
producer,Sopore,American,B,2020-11-15 23:59:59.999999999,18.303571428571427,terminal,Azadpur,36.607142857142854,
producer,Sopore,American,B,2020-11-22 23:59:59.999999999,19.642857142857142,terminal,Azadpur,31.25,
producer,Sopore,American,B,2020-11-29 23:59:59.999999999,19.419642857142858,terminal,Azadpur,30.357142857142858,
producer,Sopore,American,B,2020-12-06 23:59:59.999999999,20.535714285714285,terminal,Azadpur,31.875,
producer,Sopore,American,B,2020-12-13 23:59:59.999999999,24.330357142857142,terminal,Azadpur,37.94642857142857,
producer,Sopore,American,B,2020-12-20 23:59:59.999999999,24.553571428571427,terminal,Azadpur,35.267857142857146,
producer,Sopore,American,B,2020-12-27 23:59:59.999999999,24.107142857142858,terminal,Azadpur,43.30357142857143,
producer,Sopore,American,B,2021-01-03 23:59:59.999999999,26.785714285714285,terminal,Azadpur,53.57142857142857,
producer,Sopore,American,B,2021-01-10 23:59:59.999999999,26.5625,terminal,Azadpur,56.25,
producer,Sopore,American,B,2021-01-17 23:59:59.999999999,27.455357142857142,terminal,Azadpur,56.25,
producer,Sopore,American,B,2021-01-24 23:59:59.999999999,27.455357142857142,terminal,Azadpur,56.25,
producer,Sopore,American,B,2021-01-31 23:59:59.999999999,27.901785714285715,terminal,Azadpur,56.25,
producer,Sopore,American,B,2021-09-05 23:59:59.999999999,26.5625,terminal,Azadpur,28.125,
producer,Sopore,American,B,2021-09-12 23:59:59.999999999,26.5625,terminal,Azadpur,28.125,
producer,Sopore,American,B,2021-09-19 23:59:59.999999999,26.5625,terminal,Azadpur,28.125,
producer,Sopore,American,B,2021-09-26 23:59:59.999999999,26.5625,terminal,Azadpur,28.125,
producer,Sopore,American,B,2021-10-03 23:59:59.999999999,26.5625,terminal,Azadpur,28.125,
producer,Sopore,American,B,2021-10-10 23:59:59.999999999,26.5625,terminal,Azadpur,28.125,
producer,Sopore,American,B,2021-10-17 23:59:59.999999999,26.5625,terminal,Azadpur,28.125,
producer,Sopore,American,B,2021-10-24 23:59:59.999999999,26.5625,terminal,Azadpur,28.125,
producer,Sopore,American,B,2021-10-31 23:59:59.999999999,26.5625,terminal,Azadpur,28.125,
producer,Sopore,American,B,2021-11-07 23:59:59.999999999,26.5625,terminal,Azadpur,28.125,
producer,Sopore,American,B,2021-11-14 23:59:59.999999999,26.5625,terminal,Azadpur,28.125,
producer,Sopore,American,B,2021-11-21 23:59:59.999999999,26.5625,terminal,Azadpur,28.125,
producer,Sopore,American,B,2021-11-28 23:59:59.999999999,26.5625,terminal,Azadpur,28.125,
producer,Sopore,American,B,2021-12-05 23:59:59.999999999,26.5625,terminal,Azadpur,28.125,
producer,Sopore,American,B,2021-12-12 23:59:59.999999999,26.5625,terminal,Azadpur,31.696428571428573,
producer,Sopore,American,B,2021-12-19 23:59:59.999999999,26.5625,terminal,Azadpur,34.375,
producer,Sopore,American,B,2021-12-26 23:59:59.999999999,26.5625,terminal,Azadpur,34.375,
producer,Sopore,American,B,2022-01-02 23:59:59.999999999,26.5625,terminal,Azadpur,34.375,
producer,Sopore,American,B,2022-01-09 23:59:59.999999999,26.5625,terminal,Azadpur,34.375,
producer,Sopore,American,B,2022-01-16 23:59:59.999999999,26.5625,terminal,Azadpur,34.375,
producer,Sopore,American,B,2022-01-23 23:59:59.999999999,26.5625,terminal,Azadpur,34.375,
producer,Sopore,American,B,2022-01-30 23:59:59.999999999,26.5625,terminal,Azadpur,34.375,
producer,Sopore,American,B,2022-02-06 23:59:59.999999999,26.5625,terminal,Azadpur,34.375,
producer,Sopore,American,B,2022-09-04 23:59:59.999999999,22.5,terminal,Azadpur,34.375,
producer,Sopore,American,B,2022-09-11 23:59:59.999999999,22.5,terminal,Azadpur,34.375,
producer,Sopore,American,B,2022-09-18 23:59:59.999999999,25.625,terminal,Azadpur,30.357142857142858,
producer,Sopore,American,B,2022-09-25 23:59:59.999999999,26.964285714285715,terminal,Azadpur,36.160714285714285,
producer,Sopore,American,B,2022-10-02 23:59:59.999999999,25.982142857142858,terminal,Azadpur,37.5,
producer,Sopore,American,B,2022-10-09 23:59:59.999999999,28.125,terminal,Azadpur,37.5,
producer,Sopore,American,B,2022-10-16 23:59:59.999999999,28.125,terminal,Azadpur,37.5,
producer,Sopore,American,B,2022-10-23 23:59:59.999999999,21.651785714285715,terminal,Azadpur,34.375,
producer,Sopore,American,B,2022-10-30 23:59:59.999999999,21.517857142857142,terminal,Azadpur,33.660714285714285,
producer,Sopore,American,B,2022-11-06 23:59:59.999999999,18.080357142857142,terminal,Azadpur,33.125,
producer,Sopore,American,B,2022-11-13 23:59:59.999999999,17.8125,terminal,Azadpur,33.125,
producer,Sopore,American,B,2022-11-20 23:59:59.999999999,16.339285714285715,terminal,Azadpur,28.125,
producer,Sopore,American,B,2022-11-27 23:59:59.999999999,14.955357142857142,terminal,Azadpur,28.125,
producer,Sopore,American,B,2022-12-04 23:59:59.999999999,16.5625,terminal,Azadpur,28.125,
producer,Sopore,American,B,2022-12-11 23:59:59.999999999,15.625,terminal,Azadpur,27.5,
producer,Sopore,American,B,2022-12-18 23:59:59.999999999,17.633928571428573,terminal,Azadpur,27.5,
producer,Sopore,American,B,2022-12-25 23:59:59.999999999,20.089285714285715,terminal,Azadpur,28.035714285714285,
producer,Sopore,American,B,2023-01-01 23:59:59.999999999,28.125,terminal,Azadpur,28.125,
producer,Sopore,American,B,2023-01-08 23:59:59.999999999,30.357142857142858,terminal,Azadpur,28.125,
producer,Sopore,American,B,2023-01-15 23:59:59.999999999,32.589285714285715,terminal,Azadpur,28.125,
producer,Sopore,American,B,2023-01-22 23:59:59.999999999,37.94642857142857,terminal,Azadpur,39.732142857142854,
producer,Sopore,American,B,2023-01-29 23:59:59.999999999,41.07142857142857,terminal,Azadpur,43.75,
producer,Sopore,American,B,2023-02-05 23:59:59.999999999,31.026785714285715,terminal,Azadpur,43.75,
producer,Sopore,American,B,2023-09-03 23:59:59.999999999,32.410714285714285,terminal,Azadpur,53.125,
producer,Sopore,American,B,2023-09-10 23:59:59.999999999,34.82142857142857,terminal,Azadpur,46.42857142857143,
producer,Sopore,American,B,2023-09-17 23:59:59.999999999,32.142857142857146,terminal,Azadpur,43.75,
producer,Sopore,American,B,2023-09-24 23:59:59.999999999,32.589285714285715,terminal,Azadpur,43.75,
producer,Sopore,American,B,2023-10-01 23:59:59.999999999,36.607142857142854,terminal,Azadpur,43.75,
producer,Sopore,American,B,2023-10-08 23:59:59.999999999,34.598214285714285,terminal,Azadpur,42.857142857142854,
producer,Sopore,American,B,2023-10-15 23:59:59.999999999,30.357142857142858,terminal,Azadpur,43.75,
producer,Sopore,American,B,2023-10-22 23:59:59.999999999,29.6875,terminal,Azadpur,43.75,
producer,Sopore,American,B,2023-10-29 23:59:59.999999999,28.125,terminal,Azadpur,43.75,
producer,Sopore,American,B,2023-11-05 23:59:59.999999999,34.375,terminal,Azadpur,47.32142857142857,
producer,Sopore,American,B,2023-11-12 23:59:59.999999999,29.241071428571427,terminal,Azadpur,50.0,
producer,Sopore,American,B,2023-11-19 23:59:59.999999999,31.919642857142858,terminal,Azadpur,50.0,
producer,Sopore,American,B,2023-11-26 23:59:59.999999999,30.133928571428573,terminal,Azadpur,48.214285714285715,
producer,Sopore,American,B,2023-12-03 23:59:59.999999999,27.678571428571427,terminal,Azadpur,43.75,
producer,Sopore,American,B,2023-12-10 23:59:59.999999999,32.589285714285715,terminal,Azadpur,43.75,
producer,Sopore,American,B,2023-12-17 23:59:59.999999999,32.36607142857143,terminal,Azadpur,43.75,
producer,Sopore,American,B,2023-12-24 23:59:59.999999999,27.455357142857142,terminal,Azadpur,43.75,
producer,Sopore,American,B,2023-12-31 23:59:59.999999999,28.571428571428573,terminal,Azadpur,43.75,
producer,Sopore,American,B,2024-01-07 23:59:59.999999999,28.348214285714285,terminal,Azadpur,26.339285714285715,
producer,Sopore,American,B,2024-01-14 23:59:59.999999999,26.785714285714285,terminal,Azadpur,26.875,
producer,Sopore,American,B,2024-01-21 23:59:59.999999999,28.125,terminal,Azadpur,26.25,
producer,Sopore,American,B,2024-01-28 23:59:59.999999999,26.785714285714285,terminal,Azadpur,24.375,
producer,Sopore,American,B,2024-02-04 23:59:59.999999999,27.232142857142858,terminal,Azadpur,24.375,
producer,Sopore,American,B,2024-09-01 23:59:59.999999999,44.19642857142857,terminal,Azadpur,75.0,
producer,Sopore,American,B,2024-09-08 23:59:59.999999999,44.19642857142857,terminal,Azadpur,75.0,
producer,Sopore,American,B,2024-09-15 23:59:59.999999999,33.214285714285715,terminal,Azadpur,64.28571428571429,
producer,Sopore,American,B,2024-09-22 23:59:59.999999999,33.92857142857143,terminal,Azadpur,50.17857142857143,
producer,Sopore,American,B,2024-09-29 23:59:59.999999999,41.07142857142857,terminal,Azadpur,51.42857142857143,
producer,Sopore,American,B,2024-10-06 23:59:59.999999999,45.535714285714285,terminal,Azadpur,50.357142857142854,
producer,Sopore,American,B,2024-10-13 23:59:59.999999999,50.0,terminal,Azadpur,42.5,
producer,Sopore,American,B,2024-10-20 23:59:59.999999999,40.848214285714285,terminal,Azadpur,45.982142857142854,
producer,Sopore,American,B,2024-10-27 23:59:59.999999999,35.267857142857146,terminal,Azadpur,46.25,
producer,Sopore,American,B,2024-11-03 23:59:59.999999999,29.017857142857142,terminal,Azadpur,49.017857142857146,
producer,Sopore,American,B,2024-11-10 23:59:59.999999999,34.375,terminal,Azadpur,48.57142857142857,
producer,Sopore,American,B,2024-11-17 23:59:59.999999999,31.696428571428573,terminal,Azadpur,46.160714285714285,
producer,Sopore,American,B,2024-11-24 23:59:59.999999999,30.357142857142858,terminal,Azadpur,45.80357142857143,
producer,Sopore,American,B,2024-12-01 23:59:59.999999999,28.571428571428573,terminal,Azadpur,46.875,
producer,Sopore,American,B,2024-12-08 23:59:59.999999999,27.232142857142858,terminal,Azadpur,44.017857142857146,
