week_end,avg_price_prod,avg_price_term,NASCDI,NASCDI_pos,NASCDI_neg
2019-01-06,28.214285714285715,34.375,97.2296460568755,454.43685741274436,454.4368574127443
2019-01-13,32.0,34.375,97.2296460568755,454.43685741274436,454.4368574127443
2019-01-20,32.0,34.375,97.2296460568755,454.43685741274436,454.4368574127443
2019-01-27,32.0,42.232142857142854,97.2296460568755,454.43685741274436,454.4368574127443
2019-02-03,32.0,43.75,97.2296460568755,454.43685741274436,454.4368574127443
2019-09-01,32.0,28.125,139.92841118290517,517.4683678368833,474.76960271085363
2019-09-08,32.0,28.125,139.92841118290517,517.4683678368833,474.76960271085363
2019-09-15,32.0,28.125,139.92841118290517,517.4683678368833,474.76960271085363
2019-09-22,32.0,28.125,139.92841118290517,517.4683678368833,474.76960271085363
2019-09-29,32.0,28.125,139.92841118290517,517.4683678368833,474.76960271085363
