market_role,producer_market,variety,grade,week_end,avg_price_prod,avg_price_term,terminal_market,log_price_prod,log_price_term,NASCDI,d_nascdi,NASCDI_pos,NASCDI_neg
producer,Shopian,Delicious,B,2018-10-07,31.25,51.11607142857143,Azadpur,3.4420193761824107,3.934098957127346,93.01295813050994,0.0,273.63966871259225,292.27339663547957
producer,Shopian,Delicious,B,2018-10-14,31.25,53.125,Azadpur,3.4420193761824107,3.972647627244581,93.01295813050994,0.0,273.63966871259225,292.27339663547957
producer,Shopian,Delicious,B,2018-10-21,29.017857142857142,53.125,Azadpur,3.3679114040286886,3.972647627244581,93.01295813050994,0.0,273.63966871259225,292.27339663547957
producer,Shopian,Delicious,B,2018-10-28,25.0,49.55357142857143,Azadpur,3.2188758248682006,3.9030543354453857,93.01295813050994,0.0,273.63966871259225,292.27339663547957
producer,Shopian,Delicious,B,2018-11-04,27.678571428571427,51.339285714285715,Azadpur,3.320658519178143,3.9384562624963015,93.01295813050994,0.0,273.63966871259225,292.27339663547957
producer,Shopian,Delicious,B,2018-11-11,26.785714285714285,39.285714285714285,Azadpur,3.287868696355152,3.670860948611258,93.01295813050994,0.0,273.63966871259225,292.27339663547957
producer,Shopian,Delicious,B,2018-11-18,25.0,32.36607142857143,Azadpur,3.2188758248682006,3.4771106959936806,93.01295813050994,0.0,273.63966871259225,292.27339663547957
producer,Shopian,Delicious,B,2018-11-25,25.0,31.919642857142858,Azadpur,3.2188758248682006,3.4632215838330134,93.01295813050994,0.0,273.63966871259225,292.27339663547957
producer,Shopian,Delicious,B,2018-12-02,25.0,34.82142857142857,Azadpur,3.2188758248682006,3.550232960822643,93.01295813050994,0.0,273.63966871259225,292.27339663547957
producer,Shopian,Delicious,B,2018-12-09,25.0,34.82142857142857,Azadpur,3.2188758248682006,3.550232960822643,93.01295813050994,0.0,273.63966871259225,292.27339663547957
producer,Shopian,Delicious,B,2018-12-16,25.0,35.267857142857146,Azadpur,3.2188758248682006,3.5629719866000733,93.01295813050994,0.0,273.63966871259225,292.27339663547957
producer,Shopian,Delicious,B,2018-12-23,25.0,33.482142857142854,Azadpur,3.2188758248682006,3.511012247669362,93.01295813050994,0.0,273.63966871259225,292.27339663547957
producer,Shopian,Delicious,B,2018-12-30,25.0,32.142857142857146,Azadpur,3.2188758248682006,3.470190253149107,93.01295813050994,0.0,273.63966871259225,292.27339663547957
producer,Shopian,Delicious,B,2019-01-06,25.0,33.035714285714285,Azadpur,3.2188758248682006,3.497589227337221,93.01295813050994,0.0,273.63966871259225,292.27339663547957
producer,Shopian,Delicious,B,2019-09-15,43.75,31.25,Azadpur,3.7784916128036232,3.4420193761824107,107.05026803725676,-1.7680911384396865,312.6479331544182,317.2443511705587
producer,Shopian,Delicious,B,2019-09-22,43.75,31.25,Azadpur,3.7784916128036232,3.4420193761824107,109.14837959337872,2.098111556121964,314.74604471054016,317.2443511705587
producer,Shopian,Delicious,B,2019-09-29,43.75,37.5,Azadpur,3.7784916128036232,3.624340932976365,109.26795619781862,0.11957660443989937,314.86562131498005,317.2443511705587
producer,Shopian,Delicious,B,2019-10-06,43.75,37.5,Azadpur,3.7784916128036232,3.624340932976365,103.37733461995798,-5.890621577860642,314.86562131498005,323.13497274841933
producer,Shopian,Delicious,B,2019-10-13,43.75,37.5,Azadpur,3.7784916128036232,3.624340932976365,93.01295813050994,-10.364376489448034,314.86562131498005,333.49934923786736
producer,Shopian,Delicious,B,2019-10-20,43.75,37.5,Azadpur,3.7784916128036232,3.624340932976365,93.01295813050994,0.0,314.86562131498005,333.49934923786736
producer,Shopian,Delicious,B,2019-10-27,43.75,37.5,Azadpur,3.7784916128036232,3.624340932976365,93.01295813050994,0.0,314.86562131498005,333.49934923786736
producer,Shopian,Delicious,B,2019-11-03,43.75,37.5,Azadpur,3.7784916128036232,3.624340932976365,93.01295813050994,0.0,314.86562131498005,333.49934923786736
producer,Shopian,Delicious,B,2019-11-10,43.75,37.5,Azadpur,3.7784916128036232,3.624340932976365,93.01295813050994,0.0,314.86562131498005,333.49934923786736
producer,Shopian,Delicious,B,2019-11-17,43.75,37.5,Azadpur,3.7784916128036232,3.624340932976365,93.01295813050994,0.0,314.86562131498005,333.49934923786736
producer,Shopian,Delicious,B,2019-11-24,43.75,37.5,Azadpur,3.7784916128036232,3.624340932976365,93.01295813050994,0.0,314.86562131498005,333.49934923786736
producer,Shopian,Delicious,B,2019-12-01,43.75,37.5,Azadpur,3.7784916128036232,3.624340932976365,93.01295813050994,0.0,314.86562131498005,333.49934923786736
producer,Shopian,Delicious,B,2019-12-08,43.75,37.5,Azadpur,3.7784916128036232,3.624340932976365,93.01295813050994,0.0,314.86562131498005,333.49934923786736
producer,Shopian,Delicious,B,2019-12-15,43.75,45.982142857142854,Azadpur,3.7784916128036232,3.828253122362687,93.01295813050994,0.0,314.86562131498005,333.49934923786736
producer,Shopian,Delicious,B,2019-12-22,43.75,43.30357142857143,Azadpur,3.7784916128036232,3.768235112636434,93.01295813050994,0.0,314.86562131498005,333.49934923786736
producer,Shopian,Delicious,B,2019-12-29,43.75,42.410714285714285,Azadpur,3.7784916128036232,3.747401025733592,93.01295813050994,0.0,314.86562131498005,333.49934923786736
producer,Shopian,Delicious,B,2020-01-05,43.75,31.25,Azadpur,3.7784916128036232,3.4420193761824107,93.01295813050994,0.0,314.86562131498005,333.49934923786736
producer,Shopian,Delicious,B,2020-09-20,33.645833333333336,47.767857142857146,Azadpur,3.5158892247488662,3.8663529685949576,93.01295813050994,0.0,368.03953666829733,386.67326459118453
producer,Shopian,Delicious,B,2020-09-27,29.910714285714285,42.857142857142854,Azadpur,3.3982167535240175,3.7578723256008875,93.01295813050994,0.0,368.03953666829733,386.67326459118453
producer,Shopian,Delicious,B,2020-10-04,27.008928571428573,51.785714285714285,Azadpur,3.2961674991698473,3.9471143252394163,93.01295813050994,0.0,368.03953666829733,386.67326459118453
producer,Shopian,Delicious,B,2020-10-11,25.669642857142858,44.642857142857146,Azadpur,3.245309081936356,3.798694320121143,93.01295813050994,0.0,368.03953666829733,386.67326459118453
producer,Shopian,Delicious,B,2020-10-18,28.125,47.32142857142857,Azadpur,3.3366588605245844,3.8569632282451187,93.01295813050994,0.0,368.03953666829733,386.67326459118453
producer,Shopian,Delicious,B,2020-10-25,30.357142857142858,56.25,Azadpur,3.4130318393091583,4.029806041084529,93.01295813050994,0.0,368.03953666829733,386.67326459118453
producer,Shopian,Delicious,B,2020-11-01,34.375,49.55357142857143,Azadpur,3.5373295559867355,3.9030543354453857,93.01295813050994,0.0,368.03953666829733,386.67326459118453
producer,Shopian,Delicious,B,2020-11-08,34.375,45.982142857142854,Azadpur,3.5373295559867355,3.828253122362687,93.01295813050994,0.0,368.03953666829733,386.67326459118453
producer,Shopian,Delicious,B,2020-11-15,35.714285714285715,57.142857142857146,Azadpur,3.575550768806933,4.045554398052669,93.01295813050994,0.0,368.03953666829733,386.67326459118453
producer,Shopian,Delicious,B,2020-11-22,37.05357142857143,46.875,Azadpur,3.6123647419296496,3.847484484290575,93.01295813050994,0.0,368.03953666829733,386.67326459118453
producer,Shopian,Delicious,B,2020-11-29,34.375,38.839285714285715,Azadpur,3.5373295559867355,3.659432252787635,93.01295813050994,0.0,368.03953666829733,386.67326459118453
producer,Shopian,Delicious,B,2020-12-06,34.375,34.82142857142857,Azadpur,3.5373295559867355,3.550232960822643,93.01295813050994,0.0,368.03953666829733,386.67326459118453
producer,Shopian,Delicious,B,2020-12-13,34.375,33.035714285714285,Azadpur,3.5373295559867355,3.497589227337221,93.01295813050994,0.0,368.03953666829733,386.67326459118453
producer,Shopian,Delicious,B,2020-12-20,34.375,33.482142857142854,Azadpur,3.5373295559867355,3.511012247669362,93.01295813050994,0.0,368.03953666829733,386.67326459118453
producer,Shopian,Delicious,B,2020-12-27,35.267857142857146,34.375,Azadpur,3.5629719866000733,3.5373295559867355,93.01295813050994,0.0,368.03953666829733,386.67326459118453
producer,Shopian,Delicious,B,2021-01-03,35.9375,41.964285714285715,Azadpur,3.581781318557569,3.7368189164030556,102.99782581465554,9.984867684145598,378.02440435244296,386.67326459118453
producer,Shopian,Delicious,B,2022-09-18,12.5,25.223214285714285,Azadpur,2.5257286443082556,3.227764772285447,93.01295813050994,0.0,450.3754797454465,469.0092076683337
producer,Shopian,Delicious,B,2022-09-25,12.5,21.205357142857142,Azadpur,2.5257286443082556,3.054253845173647,93.01295813050994,0.0,450.3754797454465,469.0092076683337
producer,Shopian,Delicious,B,2022-10-02,13.839285714285714,26.339285714285715,Azadpur,2.6275113386181976,3.271061578038771,93.01295813050994,0.0,450.3754797454465,469.0092076683337
producer,Shopian,Delicious,B,2022-10-09,17.857142857142858,28.125,Azadpur,2.882403588246988,3.3366588605245844,93.01295813050994,0.0,450.3754797454465,469.0092076683337
producer,Shopian,Delicious,B,2022-10-16,17.857142857142858,29.017857142857142,Azadpur,2.882403588246988,3.3679114040286886,93.01295813050994,0.0,450.3754797454465,469.0092076683337
producer,Shopian,Delicious,B,2022-10-23,18.303571428571427,26.5625,Azadpur,2.9070962008373593,3.2795004466846356,93.01295813050994,0.0,450.3754797454465,469.0092076683337
producer,Shopian,Delicious,B,2022-10-30,17.410714285714285,26.5625,Azadpur,2.857085780262698,3.2795004466846356,93.01295813050994,0.0,450.3754797454465,469.0092076683337
producer,Shopian,Delicious,B,2022-11-06,15.625,22.544642857142858,Azadpur,2.7488721956224653,3.1154974704143656,93.01295813050994,0.0,450.3754797454465,469.0092076683337
producer,Shopian,Delicious,B,2022-11-13,16.964285714285715,21.875,Azadpur,2.8311102938594375,3.0853444322436783,93.01295813050994,0.0,450.3754797454465,469.0092076683337
producer,Shopian,Delicious,B,2022-11-20,18.75,27.232142857142858,Azadpur,2.9311937524164198,3.3043979983063627,93.01295813050994,0.0,450.3754797454465,469.0092076683337
producer,Shopian,Delicious,B,2022-11-27,18.75,21.428571428571427,Azadpur,2.9311937524164198,3.0647251450409425,93.01295813050994,0.0,450.3754797454465,469.0092076683337
producer,Shopian,Delicious,B,2022-12-04,16.964285714285715,21.875,Azadpur,2.8311102938594375,3.0853444322436783,93.01295813050994,0.0,450.3754797454465,469.0092076683337
producer,Shopian,Delicious,B,2022-12-11,15.625,19.0625,Azadpur,2.7488721956224653,2.9477230543676303,93.01295813050994,0.0,450.3754797454465,469.0092076683337
producer,Shopian,Delicious,B,2022-12-18,15.625,18.794642857142858,Azadpur,2.7488721956224653,2.9335718748213875,93.01295813050994,0.0,450.3754797454465,469.0092076683337
producer,Shopian,Delicious,B,2022-12-25,16.071428571428573,18.75,Azadpur,2.7770430725891617,2.9311937524164198,93.01295813050994,0.0,450.3754797454465,469.0092076683337
producer,Shopian,Delicious,B,2023-01-01,17.552083333333332,18.75,Azadpur,2.865172651318626,2.9311937524164198,93.01295813050994,0.0,450.3754797454465,469.0092076683337
producer,Shopian,Delicious,B,2023-09-17,28.125,45.535714285714285,Azadpur,3.3366588605245844,3.8184969474173225,93.01295813050994,0.0,532.1192333195111,550.7529612423983
producer,Shopian,Delicious,B,2023-09-24,28.125,43.75,Azadpur,3.3366588605245844,3.7784916128036232,93.01295813050994,0.0,532.1192333195111,550.7529612423983
producer,Shopian,Delicious,B,2023-10-01,28.125,43.75,Azadpur,3.3366588605245844,3.7784916128036232,93.01295813050994,0.0,532.1192333195111,550.7529612423983
producer,Shopian,Delicious,B,2023-10-08,34.375,43.75,Azadpur,3.5373295559867355,3.7784916128036232,93.01295813050994,0.0,532.1192333195111,550.7529612423983
producer,Shopian,Delicious,B,2023-10-15,33.035714285714285,43.75,Azadpur,3.497589227337221,3.7784916128036232,93.01295813050994,0.0,532.1192333195111,550.7529612423983
producer,Shopian,Delicious,B,2023-10-22,31.25,43.75,Azadpur,3.4420193761824107,3.7784916128036232,93.01295813050994,0.0,532.1192333195111,550.7529612423983
producer,Shopian,Delicious,B,2023-10-29,31.25,43.75,Azadpur,3.4420193761824107,3.7784916128036232,93.01295813050994,0.0,532.1192333195111,550.7529612423983
producer,Shopian,Delicious,B,2023-11-05,31.25,45.982142857142854,Azadpur,3.4420193761824107,3.828253122362687,93.01295813050994,0.0,532.1192333195111,550.7529612423983
producer,Shopian,Delicious,B,2023-11-12,31.25,46.875,Azadpur,3.4420193761824107,3.847484484290575,93.01295813050994,0.0,532.1192333195111,550.7529612423983
producer,Shopian,Delicious,B,2023-11-19,31.25,46.875,Azadpur,3.4420193761824107,3.847484484290575,93.01295813050994,0.0,532.1192333195111,550.7529612423983
producer,Shopian,Delicious,B,2023-11-26,31.25,46.875,Azadpur,3.4420193761824107,3.847484484290575,93.01295813050994,0.0,532.1192333195111,550.7529612423983
producer,Shopian,Delicious,B,2023-12-03,31.25,45.982142857142854,Azadpur,3.4420193761824107,3.828253122362687,93.01295813050994,0.0,532.1192333195111,550.7529612423983
producer,Shopian,Delicious,B,2023-12-10,31.25,43.75,Azadpur,3.4420193761824107,3.7784916128036232,93.01295813050994,0.0,532.1192333195111,550.7529612423983
producer,Shopian,Delicious,B,2023-12-17,31.25,43.75,Azadpur,3.4420193761824107,3.7784916128036232,93.01295813050994,0.0,532.1192333195111,550.7529612423983
producer,Shopian,Delicious,B,2023-12-24,31.25,43.75,Azadpur,3.4420193761824107,3.7784916128036232,93.01295813050994,0.0,532.1192333195111,550.7529612423983
producer,Shopian,Delicious,B,2023-12-31,31.25,43.75,Azadpur,3.4420193761824107,3.7784916128036232,93.01295813050994,0.0,532.1192333195111,550.7529612423983
producer,Shopian,Delicious,B,2024-09-15,37.5,64.85714285714286,Azadpur,3.624340932976365,4.172187048986035,93.01295813050994,0.0,581.358271276055,599.9919991989423
producer,Shopian,Delicious,B,2024-09-22,37.5,59.285714285714285,Azadpur,3.624340932976365,4.082368371175385,93.01295813050994,0.0,581.358271276055,599.9919991989423
producer,Shopian,Delicious,B,2024-09-29,39.732142857142854,45.857142857142854,Azadpur,3.6821605038651914,3.8255309740747023,93.01295813050994,0.0,581.358271276055,599.9919991989423
producer,Shopian,Delicious,B,2024-10-06,37.05357142857143,42.714285714285715,Azadpur,3.6123647419296496,3.754533424335373,93.01295813050994,0.0,581.358271276055,599.9919991989423
producer,Shopian,Delicious,B,2024-10-13,34.375,41.857142857142854,Azadpur,3.5373295559867355,3.7342624599617538,93.01295813050994,0.0,581.358271276055,599.9919991989423
producer,Shopian,Delicious,B,2024-10-20,34.375,43.714285714285715,Azadpur,3.5373295559867355,3.7776749528970677,93.01295813050994,0.0,581.358271276055,599.9919991989423
producer,Shopian,Delicious,B,2024-10-27,35.714285714285715,50.714285714285715,Azadpur,3.575550768806933,3.9262076404201025,93.01295813050994,0.0,581.358271276055,599.9919991989423
producer,Shopian,Delicious,B,2024-11-03,34.82142857142857,55.714285714285715,Azadpur,3.550232960822643,4.020236590068379,93.01295813050994,0.0,581.358271276055,599.9919991989423
producer,Shopian,Delicious,B,2024-11-10,34.375,57.142857142857146,Azadpur,3.5373295559867355,4.045554398052669,93.01295813050994,0.0,581.358271276055,599.9919991989423
producer,Shopian,Delicious,B,2024-11-17,37.05357142857143,57.07142857142857,Azadpur,3.6123647419296496,4.044303616151016,93.01295813050994,0.0,581.358271276055,599.9919991989423
producer,Shopian,Delicious,B,2024-11-24,35.714285714285715,53.42857142857143,Azadpur,3.575550768806933,3.978345648359219,93.01295813050994,0.0,581.358271276055,599.9919991989423
producer,Shopian,Delicious,B,2024-12-01,32.36607142857143,54.642857142857146,Azadpur,3.4771106959936806,4.000818504211277,93.01295813050994,0.0,581.358271276055,599.9919991989423
producer,Shopian,Delicious,B,2024-12-08,28.348214285714285,51.0,Azadpur,3.3445640400316976,3.9318256327243257,93.01295813050994,0.0,581.358271276055,599.9919991989423
producer,Shopian,Delicious,B,2024-12-15,28.125,50.285714285714285,Azadpur,3.3366588605245844,3.9177210265427838,93.01295813050994,0.0,581.358271276055,599.9919991989423
producer,Shopian,Delicious,B,2024-12-22,27.008928571428573,49.142857142857146,Azadpur,3.2961674991698473,3.894731508318085,100.9894241363745,7.976466005864552,589.3347372819196,599.9919991989423
producer,Shopian,Delicious,B,2024-12-29,29.464285714285715,48.5,Azadpur,3.383178876159477,3.8815637979434374,122.39923226686086,21.40980813048637,610.744545412406,599.9919991989423
producer,Shopian,Delicious,B,2025-01-05,25.0,47.57142857142857,Azadpur,3.2188758248682006,3.8622323409251305,121.71574732386472,-0.6834849429961452,610.744545412406,600.6754841419385
producer,Sopore,American,A,2015-09-06,40.357142857142854,40.625,Azadpur,3.6977684015311825,3.7043836406499016,112.0803483308305,5.637518888558205,82.68732735032295,82.25366507288952
producer,Sopore,American,A,2015-09-13,32.36607142857143,41.69642857142857,Azadpur,3.4771106959936806,3.7304154793678483,110.1767286689604,-1.9036196618701098,82.68732735032295,84.15728473475963
producer,Sopore,American,A,2015-09-20,32.67857142857143,41.875,Azadpur,3.4867195551003176,3.7346889901452305,109.30053364121976,-0.8761950277406356,82.68732735032295,85.03347976250026
producer,Sopore,American,A,2015-09-27,29.6875,41.160714285714285,Azadpur,3.39072608179486,3.7174842646955994,111.12056321089077,1.8200295696710072,84.50735691999395,85.03347976250026
producer,Sopore,American,A,2015-10-04,32.142857142857146,42.5,Azadpur,3.470190253149107,3.7495040759303713,108.89688404548572,-2.223679165405045,84.50735691999395,87.25715892790531
producer,Sopore,American,A,2015-10-11,33.035714285714285,44.732142857142854,Azadpur,3.497589227337221,3.800692322783816,110.40129763556284,1.504413590077121,86.01177051007107,87.25715892790531
producer,Sopore,American,A,2015-10-18,30.803571428571427,41.785714285714285,Azadpur,3.427630638730311,3.732554517616598,109.87869565065752,-0.5226019849053216,86.01177051007107,87.77976091281063
producer,Sopore,American,A,2015-10-25,33.92857142857143,37.5,Azadpur,3.524257474419383,3.624340932976365,110.37544385292638,0.4967482022688614,86.50851871233994,87.77976091281063
producer,Sopore,American,A,2015-11-01,34.375,40.892857142857146,Azadpur,3.5373295559867355,3.710955405813136,125.6132773487858,15.23783349585942,101.74635220819935,87.77976091281063
producer,Sopore,American,A,2015-11-08,33.035714285714285,37.142857142857146,Azadpur,3.497589227337221,3.6147714819602146,111.9297166786513,-13.683560670134497,101.74635220819935,101.46332158294513
producer,Sopore,American,A,2015-11-15,26.785714285714285,36.25,Azadpur,3.287868696355152,3.590439381300684,113.16800806659045,1.2382913879391424,102.9846435961385,101.46332158294513
producer,Sopore,American,A,2015-11-22,31.696428571428573,37.67857142857143,Azadpur,3.456204011174367,3.629091535734963,110.09597497976112,-3.0720330868293217,102.9846435961385,104.53535466977445
producer,Sopore,American,A,2015-11-29,31.25,37.767857142857146,Azadpur,3.4420193761824107,3.6314584007452293,111.74421674301672,1.648241763255598,104.6328853593941,104.53535466977445
producer,Sopore,American,A,2015-12-06,31.25,36.160714285714285,Azadpur,3.4420193761824107,3.58797328880549,110.08483992042908,-1.659376822587646,104.6328853593941,106.1947314923621
producer,Sopore,American,A,2015-12-13,29.464285714285715,34.375,Azadpur,3.383178876159477,3.5373295559867355,114.04344727322818,3.958607352799106,108.5914927121932,106.1947314923621
producer,Sopore,American,A,2015-12-20,27.678571428571427,34.375,Azadpur,3.320658519178143,3.5373295559867355,112.88160759222562,-1.1618396810025615,108.5914927121932,107.35657117336466
producer,Sopore,American,A,2015-12-27,32.589285714285715,44.82142857142857,Azadpur,3.4839835752814428,3.80268634139068,114.63646757352136,1.7548599812957377,110.34635269348894,107.35657117336466
producer,Sopore,American,A,2016-01-03,33.92857142857143,43.482142857142854,Azadpur,3.524257474419383,3.772350344781541,111.63255758225854,-3.003909991262816,110.34635269348894,110.36048116462747
producer,Sopore,American,A,2016-01-10,31.25,38.92857142857143,Azadpur,3.4420193761824107,3.6617284650479855,110.62736125117574,-1.0051963310828,110.34635269348894,111.36567749571027
producer,Sopore,American,A,2016-01-17,30.357142857142858,42.67857142857143,Azadpur,3.4130318393091583,3.7536969541904073,108.39717976637556,-2.230181484800184,110.34635269348894,113.59585898051046
producer,Sopore,American,A,2016-01-24,29.6875,39.910714285714285,Azadpur,3.39072608179486,3.68664481631252,108.52620425528936,0.12902448891379947,110.47537718240274,113.59585898051046
producer,Sopore,American,A,2016-01-31,28.125,40.17857142857143,Azadpur,3.3366588605245844,3.693333804463317,112.51139823941052,3.9851939841211674,114.4605711665239,113.59585898051046
producer,Sopore,American,A,2017-09-03,40.401785714285715,50.0,Azadpur,3.698873984838932,3.912023005428146,109.52387171184353,-2.835054821342297,218.3692956196549,220.4921099612086
producer,Sopore,American,A,2017-09-10,43.75,50.0,Azadpur,3.7784916128036232,3.912023005428146,108.86001105866386,-0.6638606531796682,218.3692956196549,221.15597061438825
producer,Sopore,American,A,2017-09-17,43.526785714285715,50.0,Azadpur,3.773376512136853,3.912023005428146,109.50444301711504,0.6444319584511788,219.01372757810609,221.15597061438825
producer,Sopore,American,A,2017-09-24,45.535714285714285,50.0,Azadpur,3.8184969474173225,3.912023005428146,108.10911524575567,-1.3953277713593621,219.01372757810609,222.5512983857476
producer,Sopore,American,A,2017-10-01,42.410714285714285,50.0,Azadpur,3.747401025733592,3.912023005428146,106.60921836740148,-1.4998968783541926,219.01372757810609,224.0511952641018
producer,Sopore,American,A,2017-10-08,41.07142857142857,50.0,Azadpur,3.715312711182092,3.912023005428146,108.14065416678092,1.5314357993794374,220.54516337748552,224.0511952641018
producer,Sopore,American,A,2017-10-15,37.94642857142857,50.0,Azadpur,3.636175390623368,3.912023005428146,106.77145791184432,-1.3691962549365968,220.54516337748552,225.4203915190384
producer,Sopore,American,A,2017-10-22,36.607142857142854,52.67857142857143,Azadpur,3.6002433813973047,3.9642087585987165,106.3598428183531,-0.4116150934912213,220.54516337748552,225.8320066125296
producer,Sopore,American,A,2017-10-29,37.05357142857143,53.125,Azadpur,3.6123647419296496,3.972647627244581,107.35562506053338,0.9957822421802831,221.54094561966582,225.8320066125296
producer,Sopore,American,A,2017-11-05,36.160714285714285,53.125,Azadpur,3.58797328880549,3.972647627244581,110.3355720126963,2.979946952162919,224.52089257182874,225.8320066125296
producer,Sopore,American,A,2017-11-12,35.267857142857146,53.125,Azadpur,3.5629719866000733,3.972647627244581,107.89272401147302,-2.4428480012232825,224.52089257182874,228.2748546137529
producer,Sopore,American,A,2017-11-19,35.714285714285715,53.125,Azadpur,3.575550768806933,3.972647627244581,108.66109509803655,0.7683710865635334,225.28926365839226,228.2748546137529
producer,Sopore,American,A,2017-11-26,36.607142857142854,53.125,Azadpur,3.6002433813973047,3.972647627244581,105.97601696133805,-2.6850781366985075,225.28926365839226,230.9599327504514
producer,Sopore,American,A,2017-12-03,35.625,53.125,Azadpur,3.5730476385888146,3.972647627244581,107.0549969803488,1.078980019010757,226.36824367740303,230.9599327504514
producer,Sopore,American,A,2017-12-10,35.401785714285715,53.125,Azadpur,3.566762262773854,3.972647627244581,115.45783768185932,8.402840701510513,234.77108437891354,230.9599327504514
producer,Sopore,American,A,2017-12-17,34.82142857142857,47.767857142857146,Azadpur,3.550232960822643,3.8663529685949576,116.04009508185638,0.5822573999970615,235.3533417789106,230.9599327504514
producer,Sopore,American,A,2017-12-24,32.589285714285715,43.30357142857143,Azadpur,3.4839835752814428,3.768235112636434,110.13173808400698,-5.9083569978493955,235.3533417789106,236.8682897483008
producer,Sopore,American,A,2017-12-31,34.82142857142857,50.0,Azadpur,3.550232960822643,3.912023005428146,106.82206568842112,-3.3096723955858636,235.3533417789106,240.17796214388667
producer,Sopore,American,A,2018-01-07,33.035714285714285,45.982142857142854,Azadpur,3.497589227337221,3.828253122362687,113.79282866727716,6.970762978856044,242.32410475776663,240.17796214388667
producer,Sopore,American,A,2018-01-14,32.589285714285715,44.19642857142857,Azadpur,3.4839835752814428,3.7886439842676416,109.1601178700614,-4.632710797215765,242.32410475776663,244.81067294110244
producer,Sopore,American,A,2018-01-21,34.82142857142857,43.75,Azadpur,3.550232960822643,3.7784916128036232,109.8981574189519,0.738039548890498,243.06214430665713,244.81067294110244
producer,Sopore,American,A,2018-01-28,34.82142857142857,43.75,Azadpur,3.550232960822643,3.7784916128036232,109.14685427552534,-0.7513031434265542,243.06214430665713,245.561976084529
producer,Sopore,American,A,2018-02-04,34.82142857142857,43.75,Azadpur,3.550232960822643,3.7784916128036232,111.95239194769222,2.805537672166878,245.867681978824,245.561976084529
producer,Sopore,American,A,2018-09-02,31.026785714285715,46.875,Azadpur,3.434850886703798,3.847484484290575,93.01295813050994,0.0,273.63966871259225,292.27339663547957
producer,Sopore,American,A,2018-09-09,33.92857142857143,48.214285714285715,Azadpur,3.524257474419383,3.8756553612572713,93.01295813050994,0.0,273.63966871259225,292.27339663547957
producer,Sopore,American,A,2018-09-16,34.375,59.375,Azadpur,3.5373295559867355,4.083873262354805,93.01295813050994,0.0,273.63966871259225,292.27339663547957
producer,Sopore,American,A,2018-09-23,35.9375,54.017857142857146,Azadpur,3.581781318557569,3.9893146797297927,93.01295813050994,0.0,273.63966871259225,292.27339663547957
producer,Sopore,American,A,2018-09-30,36.160714285714285,55.357142857142854,Azadpur,3.58797328880549,4.013805699738088,93.01295813050994,0.0,273.63966871259225,292.27339663547957
producer,Sopore,American,A,2018-10-07,41.07142857142857,53.57142857142857,Azadpur,3.715312711182092,3.9810158769150976,93.01295813050994,0.0,273.63966871259225,292.27339663547957
producer,Sopore,American,A,2018-10-14,42.410714285714285,55.357142857142854,Azadpur,3.747401025733592,4.013805699738088,93.01295813050994,0.0,273.63966871259225,292.27339663547957
producer,Sopore,American,A,2018-10-21,41.07142857142857,50.0,Azadpur,3.715312711182092,3.912023005428146,93.01295813050994,0.0,273.63966871259225,292.27339663547957
producer,Sopore,American,A,2018-10-28,40.625,48.214285714285715,Azadpur,3.7043836406499016,3.8756553612572713,93.01295813050994,0.0,273.63966871259225,292.27339663547957
producer,Sopore,American,A,2018-11-04,39.955357142857146,48.214285714285715,Azadpur,3.6877627594138613,3.8756553612572713,93.01295813050994,0.0,273.63966871259225,292.27339663547957
producer,Sopore,American,A,2018-11-11,36.607142857142854,40.17857142857143,Azadpur,3.6002433813973047,3.693333804463317,93.01295813050994,0.0,273.63966871259225,292.27339663547957
producer,Sopore,American,A,2018-11-18,38.392857142857146,52.67857142857143,Azadpur,3.647871430386559,3.9642087585987165,93.01295813050994,0.0,273.63966871259225,292.27339663547957
producer,Sopore,American,A,2018-11-25,39.732142857142854,50.892857142857146,Azadpur,3.6821605038651914,3.929722582527547,93.01295813050994,0.0,273.63966871259225,292.27339663547957
producer,Sopore,American,A,2018-12-02,41.964285714285715,50.0,Azadpur,3.7368189164030556,3.912023005428146,93.01295813050994,0.0,273.63966871259225,292.27339663547957
producer,Sopore,American,A,2018-12-09,38.392857142857146,50.0,Azadpur,3.647871430386559,3.912023005428146,93.01295813050994,0.0,273.63966871259225,292.27339663547957
producer,Sopore,American,A,2018-12-16,38.839285714285715,50.0,Azadpur,3.659432252787635,3.912023005428146,93.01295813050994,0.0,273.63966871259225,292.27339663547957
producer,Sopore,American,A,2018-12-23,38.61607142857143,43.75,Azadpur,3.6536685480708853,3.7784916128036232,93.01295813050994,0.0,273.63966871259225,292.27339663547957
producer,Sopore,American,A,2018-12-30,36.607142857142854,48.214285714285715,Azadpur,3.6002433813973047,3.8756553612572713,93.01295813050994,0.0,273.63966871259225,292.27339663547957
producer,Sopore,American,A,2019-01-06,43.5,50.0,Azadpur,3.7727609380946383,3.912023005428146,93.01295813050994,0.0,273.63966871259225,292.27339663547957
producer,Sopore,American,A,2019-01-13,48.0,50.0,Azadpur,3.871201010907891,3.912023005428146,93.01295813050994,0.0,273.63966871259225,292.27339663547957
producer,Sopore,American,A,2019-01-20,48.0,50.0,Azadpur,3.871201010907891,3.912023005428146,93.01295813050994,0.0,273.63966871259225,292.27339663547957
