market,variety,grade,param,coef,se_OLS,p_OLS,t_HAC,se_HAC,p_HAC,n_obs,file
Shopian,Delicious,B,dx_L1,0.08004535409415596,0.13064585296125306,0.5416983939325262,0.7174063551656766,0.11157603151657391,0.47506752435043575,110,weekly_model_Shopian_Delicious_B_posneg.csv
Shopian,Delicious,B,dx_L2,-0.021843759340057292,0.12182332549240235,0.8581185309191144,-0.1897329103485201,0.11512899528043144,0.8499655353421344,110,weekly_model_Shopian_Delicious_B_posneg.csv
Shopian,Delicious,B,dx_L3,-0.09344123260079881,0.11973029126583411,0.43728003896624634,-0.8463117840457584,0.11040993917644261,0.3997276196446845,110,weekly_model_Shopian_Delicious_B_posneg.csv
Shopian,Delicious,B,dx_L4,-0.005961291533778883,0.11828881253796451,0.9599236319103737,-0.08137618078368403,0.07325597584415175,0.9353318791661802,110,weekly_model_Shopian_Delicious_B_posneg.csv
Shopian,Delicious,B,dy_L1,-0.11225103369701324,0.11886668041578519,0.3476394628992191,-0.9231799088971605,0.12159172076340936,0.35849635734274354,110,weekly_model_Shopian_Delicious_B_posneg.csv
Shopian,Delicious,B,dy_L2,-0.11429712367613963,0.11449408878638638,0.3209443494885555,-1.7340049335760266,0.06591510869604358,0.0865005648686741,110,weekly_model_Shopian_Delicious_B_posneg.csv
Shopian,Delicious,B,dy_L3,0.010108134703800611,0.11020433950075731,0.92713243232094,0.08584707919380814,0.11774581964495859,0.9317875308142823,110,weekly_model_Shopian_Delicious_B_posneg.csv
Shopian,Delicious,B,dy_L4,-0.08565379153141389,0.1050648965496992,0.41718327821097745,-1.5848294930448796,0.05404606104777249,0.11667558988394032,110,weekly_model_Shopian_Delicious_B_posneg.csv
Shopian,Delicious,B,n_L1,0.0038954367991487254,0.0030454852645766025,0.20430740461095034,1.6547189203319506,0.002354138066160063,0.10162683549364267,110,weekly_model_Shopian_Delicious_B_posneg.csv
Shopian,Delicious,B,p_L1,-0.0038087225723822723,0.003051244338843057,0.2153264142990183,-1.602939913953556,0.0023760856780890086,0.11261462840996188,110,weekly_model_Shopian_Delicious_B_posneg.csv
Shopian,Delicious,B,x_L1,0.11759569146602616,0.06858355781912127,0.09001402161017803,2.576738699806159,0.04563741425347963,0.01167935018665722,110,weekly_model_Shopian_Delicious_B_posneg.csv
