sim,spearman_vs_baseline,kendall_vs_baseline,mean_abs_diff
2327,1.0,0.9999999999999998,0.012711889334169849
2328,1.0,0.9999999999999998,0.01515911504886551
2329,1.0,0.9999999999999998,0.029068557315493612
2330,1.0,0.9999999999999998,0.024165217411019985
2331,1.0,0.9999999999999998,0.0040301453028018935
2332,1.0,0.9999999999999998,0.014095397491331402
2333,1.0,0.9999999999999998,0.016046718763318757
2334,1.0,0.9999999999999998,0.006363595443357135
2335,1.0,0.9999999999999998,0.009398395787917041
2336,1.0,0.9999999999999998,0.015472544130766534
2337,1.0,0.9999999999999998,0.01154941947282035
2338,1.0,0.9999999999999998,0.02895921722114843
2339,1.0,0.9999999999999998,0.025230947745807905
2340,1.0,0.9999999999999998,0.0067321560041411835
2341,1.0,0.9999999999999998,0.014533506578761304
2342,1.0,0.9999999999999998,0.009752654311301831
2343,1.0,0.9999999999999998,0.02275734417844725
2344,1.0,0.9999999999999998,0.02155040457978738
2345,1.0,0.9999999999999998,0.020086194249815663
2346,1.0,0.9999999999999998,0.020510465210418237
2347,1.0,0.9999999999999998,0.024002760079651485
2348,1.0,0.9999999999999998,0.010471499473524853
2349,1.0,0.9999999999999998,0.014576607130997378
2350,1.0,0.9999999999999998,0.02851358056773784
2351,1.0,0.9999999999999998,0.032995207333249454
2352,1.0,0.9999999999999998,0.0113191185601575
2353,1.0,0.9999999999999998,0.012351151858846235
2354,1.0,0.9999999999999998,0.024005421891985845
2355,1.0,0.9999999999999998,0.008269350571053762
2356,1.0,0.9999999999999998,0.015269613192301183
2357,1.0,0.9999999999999998,0.028298063090006487
2358,1.0,0.9999999999999998,0.03169703117653135
2359,1.0,0.9999999999999998,0.01114618584649378
2360,1.0,0.9999999999999998,0.017451899866951823
2361,1.0,0.9999999999999998,0.01480335237469866
2362,1.0,0.9999999999999998,0.00862537582448726
2363,1.0,0.9999999999999998,0.02286162959268729
2364,1.0,0.9999999999999998,0.012601036374586053
2365,1.0,0.9999999999999998,0.01949289272443252
2366,1.0,0.9999999999999998,0.006235040817288408
2367,1.0,0.9999999999999998,0.00949754901112209
2368,1.0,0.9999999999999998,0.02198935514089092
2369,1.0,0.9999999999999998,0.009547007270149885
2370,1.0,0.9999999999999998,0.010550662665805913
2371,1.0,0.9999999999999998,0.016126390208725055
2372,1.0,0.9999999999999998,0.004823808842387783
2373,1.0,0.9999999999999998,0.006719386461367313
2374,1.0,0.9999999999999998,0.01661249958176301
2375,1.0,0.9999999999999998,0.029262781125770437
2376,1.0,0.9999999999999998,0.020118962025499683
2377,1.0,0.9999999999999998,0.010672743903461658
2378,1.0,0.9999999999999998,0.024387677724903113
2379,1.0,0.9999999999999998,0.018084391527955983
2380,1.0,0.9999999999999998,0.016704253090174002
2381,1.0,0.9999999999999998,0.016794507956015607
2382,1.0,0.9999999999999998,0.008560697068431655
2383,1.0,0.9999999999999998,0.012154764112586008
2384,1.0,0.9999999999999998,0.004424549360902537
2385,1.0,0.9999999999999998,0.007116476970434285
2386,1.0,0.9999999999999998,0.010549179701444152
2387,1.0,0.9999999999999998,0.014370359910133149
2388,1.0,0.9999999999999998,0.012417241888931688
2389,1.0,0.9999999999999998,0.010046644423517631
2390,1.0,0.9999999999999998,0.023195543673395512
2391,1.0,0.9999999999999998,0.021773968216350796
2392,1.0,0.9999999999999998,0.01330167645084248
2393,1.0,0.9999999999999998,0.017646456674054838
2394,1.0,0.9999999999999998,0.030134065543416237
2395,1.0,0.9999999999999998,0.031022579657995535
2396,1.0,0.9999999999999998,0.007595821270394258
2397,1.0,0.9999999999999998,0.017312031594714755
2398,1.0,0.9999999999999998,0.01559978885537082
2399,1.0,0.9999999999999998,0.036501668315594656
2400,1.0,0.9999999999999998,0.032361539305970376
2401,1.0,0.9999999999999998,0.014953377140547001
2402,1.0,0.9999999999999998,0.01189603734646675
2403,1.0,0.9999999999999998,0.046066266670423676
2404,1.0,0.9999999999999998,0.040991200491794576
2405,1.0,0.9999999999999998,0.010717303400560124
2406,1.0,0.9999999999999998,0.009896401013905792
2407,1.0,0.9999999999999998,0.019208972763702203
2408,1.0,0.9999999999999998,0.017186703787773115
2409,1.0,0.9999999999999998,0.03130090791700712
2410,1.0,0.9999999999999998,0.0065994264884973244
2411,1.0,0.9999999999999998,0.015706759433864424
2412,1.0,0.9999999999999998,0.01256307831649045
2413,1.0,0.9999999999999998,0.02946762453980236
2414,1.0,0.9999999999999998,0.02016355457463622
2415,1.0,0.9999999999999998,0.02752819338452054
2416,1.0,0.9999999999999998,0.030702943462495504
2417,1.0,0.9999999999999998,0.011066322817405876
2418,1.0,0.9999999999999998,0.013522572526762061
2419,1.0,0.9999999999999998,0.011750334191480145
2420,1.0,0.9999999999999998,0.013132391317430991
2421,1.0,0.9999999999999998,0.018111280983739868
2422,1.0,0.9999999999999998,0.011732468014395245
2423,1.0,0.9999999999999998,0.009609314172872127
2424,1.0,0.9999999999999998,0.011312157918231557
2425,1.0,0.9999999999999998,0.0216713946693494
2426,1.0,0.9999999999999998,0.022964304184648537
2427,1.0,0.9999999999999998,0.013773235188459652
2428,1.0,0.9999999999999998,0.0049098629268713515
2429,1.0,0.9999999999999998,0.015401264080918214
2430,1.0,0.9999999999999998,0.020378403026980664
2431,1.0,0.9999999999999998,0.0421157045062977
2432,0.9761904761904763,0.9285714285714285,0.03843438798303632
2433,1.0,0.9999999999999998,0.030097606599787448
2434,1.0,0.9999999999999998,0.021550525539248848
2435,1.0,0.9999999999999998,0.01716206261143651
2436,1.0,0.9999999999999998,0.013077259278643324
2437,1.0,0.9999999999999998,0.023396023000418965
2438,1.0,0.9999999999999998,0.021914174188555728
2439,1.0,0.9999999999999998,0.028187260062206197
2440,1.0,0.9999999999999998,0.010726260060771126
2441,1.0,0.9999999999999998,0.006540861412015361
2442,1.0,0.9999999999999998,0.015424391339273091
2443,1.0,0.9999999999999998,0.03280225479159226
2444,1.0,0.9999999999999998,0.02440681259249477
2445,1.0,0.9999999999999998,0.014607006586498585
2446,1.0,0.9999999999999998,0.012402376105839642
2447,1.0,0.9999999999999998,0.021129504655094895
2448,1.0,0.9999999999999998,0.014711244339308031
2449,1.0,0.9999999999999998,0.01581727952135826
2450,1.0,0.9999999999999998,0.004144217075094055
2451,1.0,0.9999999999999998,0.01795926016264751
2452,1.0,0.9999999999999998,0.017549294605882802
2453,1.0,0.9999999999999998,0.005744378093159919
2454,1.0,0.9999999999999998,0.019168593166564975
2455,1.0,0.9999999999999998,0.032840794200835806
2456,1.0,0.9999999999999998,0.021577959214652602
2457,0.9761904761904763,0.9285714285714285,0.042545052674031525
2458,1.0,0.9999999999999998,0.018260921751252032
2459,1.0,0.9999999999999998,0.010214355147303698
2460,1.0,0.9999999999999998,0.013872758106421038
2461,1.0,0.9999999999999998,0.018621693335482782
2462,1.0,0.9999999999999998,0.009002200847375151
2463,1.0,0.9999999999999998,0.020054460318988013
2464,1.0,0.9999999999999998,0.023872374439854654
2465,1.0,0.9999999999999998,0.008197280064420512
2466,1.0,0.9999999999999998,0.02231063404790607
2467,1.0,0.9999999999999998,0.01538038630553739
2468,1.0,0.9999999999999998,0.014733985150781899
2469,1.0,0.9999999999999998,0.025403269071034747
2470,1.0,0.9999999999999998,0.015046552286592768
2471,1.0,0.9999999999999998,0.021949625075921513
2472,1.0,0.9999999999999998,0.026688541363569275
2473,1.0,0.9999999999999998,0.03201091869856092
2474,1.0,0.9999999999999998,0.012292607359568983
2475,1.0,0.9999999999999998,0.04175871482012791
2476,1.0,0.9999999999999998,0.01284912365899498
2477,1.0,0.9999999999999998,0.018048787472866153
2478,1.0,0.9999999999999998,0.007148938779899534
2479,1.0,0.9999999999999998,0.01442516828367138
2480,1.0,0.9999999999999998,0.008710853165199678
2481,1.0,0.9999999999999998,0.007000635522360542
2482,1.0,0.9999999999999998,0.011672238493069503
2483,1.0,0.9999999999999998,0.004578645243200598
2484,1.0,0.9999999999999998,0.018041945293459746
2485,1.0,0.9999999999999998,0.008522792998151688
2486,1.0,0.9999999999999998,0.0317684907552637
2487,1.0,0.9999999999999998,0.03112594078726527
2488,1.0,0.9999999999999998,0.01889150192619571
2489,1.0,0.9999999999999998,0.015071526673532551
2490,1.0,0.9999999999999998,0.025445641090844316
2491,1.0,0.9999999999999998,0.02574074354901442
2492,1.0,0.9999999999999998,0.034302890671821386
2493,1.0,0.9999999999999998,0.020919303759332923
2494,1.0,0.9999999999999998,0.028920284092847685
2495,1.0,0.9999999999999998,0.02613363817897861
2496,1.0,0.9999999999999998,0.006040859115419246
2497,1.0,0.9999999999999998,0.016883361952639765
2498,1.0,0.9999999999999998,0.02349517773389665
2499,1.0,0.9999999999999998,0.022749209454333015
2500,1.0,0.9999999999999998,0.028230804919000513
2501,1.0,0.9999999999999998,0.028333450923525988
2502,1.0,0.9999999999999998,0.035708191039204744
2503,1.0,0.9999999999999998,0.018308045749104003
2504,1.0,0.9999999999999998,0.018964881298080632
2505,1.0,0.9999999999999998,0.012718611486392598
2506,1.0,0.9999999999999998,0.027102821435656815
2507,1.0,0.9999999999999998,0.018768298729438644
2508,1.0,0.9999999999999998,0.028779675823062824
2509,1.0,0.9999999999999998,0.013519973095376177
2510,1.0,0.9999999999999998,0.009759278772248359
2511,1.0,0.9999999999999998,0.005021547584537704
2512,1.0,0.9999999999999998,0.015559824379207499
2513,1.0,0.9999999999999998,0.01056520696326016
2514,1.0,0.9999999999999998,0.01772153527284725
2515,1.0,0.9999999999999998,0.008424364470027548
2516,1.0,0.9999999999999998,0.013953591597637267
2517,1.0,0.9999999999999998,0.012526982954681042
2518,1.0,0.9999999999999998,0.006693607291125676
2519,1.0,0.9999999999999998,0.00905353023471172
2520,1.0,0.9999999999999998,0.007932550985295161
2521,1.0,0.9999999999999998,0.013936769241661304
2522,1.0,0.9999999999999998,0.011545047720968614
2523,1.0,0.9999999999999998,0.02638302253010326
2524,1.0,0.9999999999999998,0.00913700252391901
2525,1.0,0.9999999999999998,0.0036763401341791332
2526,1.0,0.9999999999999998,0.006443865493982334
2527,1.0,0.9999999999999998,0.017931823209967
2528,1.0,0.9999999999999998,0.029886626330661914
2529,1.0,0.9999999999999998,0.006491837257174081
2530,1.0,0.9999999999999998,0.03947616731088928
2531,1.0,0.9999999999999998,0.0306173445830297
2532,1.0,0.9999999999999998,0.014798246407530816
2533,1.0,0.9999999999999998,0.03324535420005459
2534,1.0,0.9999999999999998,0.012802693116896871
2535,1.0,0.9999999999999998,0.028959709354191045
2536,1.0,0.9999999999999998,0.01176178633524997
2537,1.0,0.9999999999999998,0.04029328964204006
2538,1.0,0.9999999999999998,0.013010908241150615
2539,1.0,0.9999999999999998,0.015728671213256273
2540,1.0,0.9999999999999998,0.0068894819321657225
2541,1.0,0.9999999999999998,0.006140714094163578
2542,1.0,0.9999999999999998,0.03293322491672136
2543,1.0,0.9999999999999998,0.023952287820338536
2544,1.0,0.9999999999999998,0.012533622981468096
2545,1.0,0.9999999999999998,0.017111561798888723
2546,1.0,0.9999999999999998,0.03622616520695281
2547,1.0,0.9999999999999998,0.03529838508466249
2548,1.0,0.9999999999999998,0.031006749091702028
2549,1.0,0.9999999999999998,0.030305542976283607
2550,1.0,0.9999999999999998,0.03687240367277886
2551,1.0,0.9999999999999998,0.034087882533080247
2552,1.0,0.9999999999999998,0.0291229554915896
2553,1.0,0.9999999999999998,0.0135383389016469
2554,1.0,0.9999999999999998,0.00913898879821494
2555,1.0,0.9999999999999998,0.018231624716417177
2556,1.0,0.9999999999999998,0.021933950815456883
2557,1.0,0.9999999999999998,0.032461042775055356
2558,1.0,0.9999999999999998,0.01560325495428
2559,1.0,0.9999999999999998,0.029658417938053246
2560,1.0,0.9999999999999998,0.014730001041089152
2561,1.0,0.9999999999999998,0.019852662018614284
2562,1.0,0.9999999999999998,0.030434583559978315
2563,1.0,0.9999999999999998,0.013879834922886448
2564,1.0,0.9999999999999998,0.024023049386919758
2565,1.0,0.9999999999999998,0.012888567259876867
2566,1.0,0.9999999999999998,0.01410182408352234
2567,1.0,0.9999999999999998,0.007671351542158991
2568,1.0,0.9999999999999998,0.04245478920023505
2569,1.0,0.9999999999999998,0.01528583428185714
2570,1.0,0.9999999999999998,0.01464764765423198
2571,1.0,0.9999999999999998,0.01605629798719608
2572,1.0,0.9999999999999998,0.025550461502723956
2573,1.0,0.9999999999999998,0.01389093094256394
2574,1.0,0.9999999999999998,0.03536457658221227
2575,0.9761904761904763,0.9285714285714285,0.03881132557208187
2576,1.0,0.9999999999999998,0.017606417075563777
2577,1.0,0.9999999999999998,0.03427651920379853
2578,1.0,0.9999999999999998,0.024838041299075506
2579,1.0,0.9999999999999998,0.009589819730401156
2580,1.0,0.9999999999999998,0.015005375209099343
2581,1.0,0.9999999999999998,0.020582427346411435
2582,1.0,0.9999999999999998,0.016543442014725608
2583,1.0,0.9999999999999998,0.01159761328308763
2584,1.0,0.9999999999999998,0.02153420629961038
2585,1.0,0.9999999999999998,0.01886992477130702
2586,1.0,0.9999999999999998,0.029635186321067916
2587,1.0,0.9999999999999998,0.006262533323722966
2588,1.0,0.9999999999999998,0.010849324669765952
2589,1.0,0.9999999999999998,0.010237848863306413
2590,1.0,0.9999999999999998,0.008868698154255991
2591,1.0,0.9999999999999998,0.011026698416811288
2592,1.0,0.9999999999999998,0.013703493808280981
2593,1.0,0.9999999999999998,0.023888325233233754
2594,1.0,0.9999999999999998,0.015651907493935142
2595,1.0,0.9999999999999998,0.018530515803686608
2596,1.0,0.9999999999999998,0.03316757338073623
2597,1.0,0.9999999999999998,0.010893347787270559
2598,1.0,0.9999999999999998,0.015823457864700352
2599,1.0,0.9999999999999998,0.006247676667636176
2600,1.0,0.9999999999999998,0.023395381676576968
2601,1.0,0.9999999999999998,0.013328152072528993
2602,1.0,0.9999999999999998,0.0051915598743794075
2603,1.0,0.9999999999999998,0.014345331174565823
2604,1.0,0.9999999999999998,0.023067202496372896
2605,1.0,0.9999999999999998,0.02888291092793944
2606,1.0,0.9999999999999998,0.016982135525566773
2607,1.0,0.9999999999999998,0.01717315251906159
2608,1.0,0.9999999999999998,0.012337416177958513
2609,1.0,0.9999999999999998,0.021545213264768923
2610,1.0,0.9999999999999998,0.012001219112240023
2611,1.0,0.9999999999999998,0.032038567767732645
2612,1.0,0.9999999999999998,0.00847482440760955
2613,1.0,0.9999999999999998,0.027521921909591816
2614,0.9761904761904763,0.9285714285714285,0.03873451448812186
2615,1.0,0.9999999999999998,0.030953954224502173
2616,1.0,0.9999999999999998,0.013412813996527634
2617,1.0,0.9999999999999998,0.005692615575037967
2618,1.0,0.9999999999999998,0.018886271357902565
2619,1.0,0.9999999999999998,0.01556186228687071
2620,1.0,0.9999999999999998,0.0215653712798686
2621,1.0,0.9999999999999998,0.014993558164025332
2622,1.0,0.9999999999999998,0.00969637399533689
2623,1.0,0.9999999999999998,0.01985834321392426
2624,1.0,0.9999999999999998,0.014125675211111542
2625,1.0,0.9999999999999998,0.024175687231248355
2626,1.0,0.9999999999999998,0.01817101844021985
2627,1.0,0.9999999999999998,0.006710190249152356
2628,1.0,0.9999999999999998,0.03722001862827792
2629,1.0,0.9999999999999998,0.032751798300254806
2630,1.0,0.9999999999999998,0.04465371540461623
2631,1.0,0.9999999999999998,0.007175555683577785
2632,1.0,0.9999999999999998,0.023534332952247286
2633,1.0,0.9999999999999998,0.019398349685928885
2634,1.0,0.9999999999999998,0.024044093525175773
2635,1.0,0.9999999999999998,0.043788970031938365
2636,1.0,0.9999999999999998,0.025381019957604202
2637,1.0,0.9999999999999998,0.019980702301391526
2638,1.0,0.9999999999999998,0.008165436172876156
2639,1.0,0.9999999999999998,0.030668816445593737
2640,1.0,0.9999999999999998,0.01754840475278919
2641,1.0,0.9999999999999998,0.04163175966238971
2642,1.0,0.9999999999999998,0.009471551595700158
2643,1.0,0.9999999999999998,0.015257491478488927
2644,1.0,0.9999999999999998,0.03461265436063781
2645,1.0,0.9999999999999998,0.007544929634966335
2646,1.0,0.9999999999999998,0.014826503538134694
2647,1.0,0.9999999999999998,0.007604144043676472
2648,1.0,0.9999999999999998,0.01247168993983016
2649,1.0,0.9999999999999998,0.020779052055602362
2650,1.0,0.9999999999999998,0.014368678825958166
2651,1.0,0.9999999999999998,0.03428690966883125
2652,1.0,0.9999999999999998,0.02812145093499961
2653,1.0,0.9999999999999998,0.010786790916133472
2654,1.0,0.9999999999999998,0.007389863066265101
2655,1.0,0.9999999999999998,0.016315105410448894
2656,1.0,0.9999999999999998,0.02193543197501978
2657,1.0,0.9999999999999998,0.01957871259617163
2658,1.0,0.9999999999999998,0.011857113190900957
2659,1.0,0.9999999999999998,0.019537615021508546
2660,1.0,0.9999999999999998,0.012786840820834769
2661,1.0,0.9999999999999998,0.008999336846219959
2662,1.0,0.9999999999999998,0.033059507247960786
2663,1.0,0.9999999999999998,0.015662337114508006
2664,1.0,0.9999999999999998,0.009994614383916724
2665,1.0,0.9999999999999998,0.012030311587470956
2666,1.0,0.9999999999999998,0.013638506155819914
2667,1.0,0.9999999999999998,0.010695718037130389
2668,1.0,0.9999999999999998,0.017202906458814456
2669,1.0,0.9999999999999998,0.0014175234464897934
2670,1.0,0.9999999999999998,0.004196672313493646
2671,1.0,0.9999999999999998,0.006214307276214387
2672,1.0,0.9999999999999998,0.02077904119074154
2673,1.0,0.9999999999999998,0.01639029983375887
2674,1.0,0.9999999999999998,0.012652703559606425
2675,1.0,0.9999999999999998,0.03277425275776392
2676,1.0,0.9999999999999998,0.027925878633899594
2677,1.0,0.9999999999999998,0.011998381358735023
2678,1.0,0.9999999999999998,0.00983733739113276
2679,1.0,0.9999999999999998,0.014542514904656696
2680,1.0,0.9999999999999998,0.04048124758405936
2681,1.0,0.9999999999999998,0.011792523072173863
2682,1.0,0.9999999999999998,0.018735286108518517
2683,1.0,0.9999999999999998,0.031194763919971183
2684,1.0,0.9999999999999998,0.026390907803613223
2685,1.0,0.9999999999999998,0.016604147251736
2686,1.0,0.9999999999999998,0.030574846029336952
2687,1.0,0.9999999999999998,0.02235075849225651
2688,1.0,0.9999999999999998,0.011960250793095331
2689,1.0,0.9999999999999998,0.031448694639613
2690,1.0,0.9999999999999998,0.02821154508518496
2691,1.0,0.9999999999999998,0.007772829388423337
2692,1.0,0.9999999999999998,0.01908638678288023
2693,1.0,0.9999999999999998,0.02613557853793047
2694,1.0,0.9999999999999998,0.016248669451692947
2695,1.0,0.9999999999999998,0.010644574606659643
2696,1.0,0.9999999999999998,0.004180816590222819
2697,1.0,0.9999999999999998,0.008770589489285253
2698,1.0,0.9999999999999998,0.020815323243946422
2699,1.0,0.9999999999999998,0.028382432549973247
2700,1.0,0.9999999999999998,0.009780207276358477
2701,1.0,0.9999999999999998,0.03103281036280664
2702,1.0,0.9999999999999998,0.021705876683461932
2703,1.0,0.9999999999999998,0.00861444137787959
2704,1.0,0.9999999999999998,0.025205739809365496
2705,1.0,0.9999999999999998,0.00854229982856465
2706,1.0,0.9999999999999998,0.03420806848203893
2707,1.0,0.9999999999999998,0.031142781807339807
2708,1.0,0.9999999999999998,0.014585125701057355
2709,1.0,0.9999999999999998,0.03869779502979738
2710,1.0,0.9999999999999998,0.008788488066064026
2711,1.0,0.9999999999999998,0.036237643559683015
2712,1.0,0.9999999999999998,0.02534695601159878
2713,1.0,0.9999999999999998,0.01550921606938608
2714,1.0,0.9999999999999998,0.013623822721464604
2715,1.0,0.9999999999999998,0.013997800749744799
2716,1.0,0.9999999999999998,0.021310876813557506
2717,1.0,0.9999999999999998,0.005386707302114366
2718,1.0,0.9999999999999998,0.023996705140590907
2719,1.0,0.9999999999999998,0.033695187625414534
2720,1.0,0.9999999999999998,0.011030914032836896
2721,1.0,0.9999999999999998,0.031106805287237776
2722,1.0,0.9999999999999998,0.0318227179208928
2723,1.0,0.9999999999999998,0.017560005488757628
2724,1.0,0.9999999999999998,0.021969690006004496
2725,1.0,0.9999999999999998,0.011489763711443245
2726,1.0,0.9999999999999998,0.011069223816804634
2727,1.0,0.9999999999999998,0.03281769513537199
2728,1.0,0.9999999999999998,0.013718987812805512
2729,1.0,0.9999999999999998,0.02776444365049094
2730,1.0,0.9999999999999998,0.01550962079303344
2731,1.0,0.9999999999999998,0.028687169970366425
2732,1.0,0.9999999999999998,0.03264028808431282
2733,1.0,0.9999999999999998,0.009225788748878833
2734,1.0,0.9999999999999998,0.01589038674795295
2735,1.0,0.9999999999999998,0.010498660441885396
2736,1.0,0.9999999999999998,0.03092963931062783
2737,1.0,0.9999999999999998,0.014376322350516314
2738,1.0,0.9999999999999998,0.017496009028099238
2739,1.0,0.9999999999999998,0.03428639147922898
2740,1.0,0.9999999999999998,0.011275003225037272
2741,1.0,0.9999999999999998,0.03267891818393965
2742,1.0,0.9999999999999998,0.035360976356612575
2743,1.0,0.9999999999999998,0.020661750049063725
2744,1.0,0.9999999999999998,0.022478730200741773
2745,1.0,0.9999999999999998,0.007935299667691471
2746,1.0,0.9999999999999998,0.024686215995143673
2747,1.0,0.9999999999999998,0.008651934563335538
2748,1.0,0.9999999999999998,0.013565758770190499
2749,1.0,0.9999999999999998,0.003149255852509046
2750,1.0,0.9999999999999998,0.011218705517842861
2751,1.0,0.9999999999999998,0.015395425321340132
2752,1.0,0.9999999999999998,0.010339298345519464
2753,1.0,0.9999999999999998,0.0062381418463067564
2754,1.0,0.9999999999999998,0.005405649883105393
2755,1.0,0.9999999999999998,0.02346664196351772
2756,1.0,0.9999999999999998,0.011859429219040166
2757,1.0,0.9999999999999998,0.025983805713909916
2758,1.0,0.9999999999999998,0.010998709096416787
2759,1.0,0.9999999999999998,0.016360179326304222
2760,1.0,0.9999999999999998,0.027595757526873974
2761,1.0,0.9999999999999998,0.02288864087936445
2762,1.0,0.9999999999999998,0.017126893310873303
2763,1.0,0.9999999999999998,0.030984047422625005
2764,1.0,0.9999999999999998,0.021489222144753448
2765,1.0,0.9999999999999998,0.015061783170392133
2766,1.0,0.9999999999999998,0.021870556476648588
2767,1.0,0.9999999999999998,0.012569578237140618
2768,1.0,0.9999999999999998,0.007079694752606107
2769,1.0,0.9999999999999998,0.027367398449346617
2770,1.0,0.9999999999999998,0.03129018178236098
2771,1.0,0.9999999999999998,0.005778935107251228
2772,1.0,0.9999999999999998,0.016219227890887575
2773,1.0,0.9999999999999998,0.012804866601523975
2774,1.0,0.9999999999999998,0.02747404162293004
2775,1.0,0.9999999999999998,0.009837161064185605
2776,1.0,0.9999999999999998,0.010850494284781624
2777,1.0,0.9999999999999998,0.024157889015445883
2778,1.0,0.9999999999999998,0.013084334641737465
2779,1.0,0.9999999999999998,0.0112851543153513
2780,1.0,0.9999999999999998,0.01808584999598671
2781,1.0,0.9999999999999998,0.012574717739408138
2782,1.0,0.9999999999999998,0.02816349274385735
2783,1.0,0.9999999999999998,0.02767577212766667
2784,1.0,0.9999999999999998,0.021276736274039552
2785,1.0,0.9999999999999998,0.011903145815268294
2786,1.0,0.9999999999999998,0.007603073134882711
2787,1.0,0.9999999999999998,0.013324739594836543
2788,1.0,0.9999999999999998,0.022786990690871325
2789,1.0,0.9999999999999998,0.027022384395577415
2790,1.0,0.9999999999999998,0.017928143405666987
2791,1.0,0.9999999999999998,0.0038495453081733924
2792,1.0,0.9999999999999998,0.021427393141196356
2793,1.0,0.9999999999999998,0.030535123406939972
2794,1.0,0.9999999999999998,0.02472132411584086
2795,1.0,0.9999999999999998,0.030517825383005688
2796,1.0,0.9999999999999998,0.019961135955801818
2797,1.0,0.9999999999999998,0.009408963949826779
2798,1.0,0.9999999999999998,0.018438115134806136
2799,1.0,0.9999999999999998,0.036014615846700355
2800,1.0,0.9999999999999998,0.004721423480801755
2801,1.0,0.9999999999999998,0.009496784400577808
2802,1.0,0.9999999999999998,0.0035138845993439513
2803,1.0,0.9999999999999998,0.017471903029793873
2804,1.0,0.9999999999999998,0.0056272275208662445
2805,1.0,0.9999999999999998,0.021104278406989592
2806,1.0,0.9999999999999998,0.011793451709265476
2807,1.0,0.9999999999999998,0.01488469465405226
2808,1.0,0.9999999999999998,0.012565516055942055
2809,1.0,0.9999999999999998,0.013675343237759471
2810,1.0,0.9999999999999998,0.0267759014622328
2811,1.0,0.9999999999999998,0.02291008540489168
2812,1.0,0.9999999999999998,0.021819038878109077
2813,1.0,0.9999999999999998,0.012800842411375794
2814,1.0,0.9999999999999998,0.015034293070163955
2815,1.0,0.9999999999999998,0.005411282303250775
2816,1.0,0.9999999999999998,0.004191045192600801
2817,1.0,0.9999999999999998,0.015273739377448976
2818,1.0,0.9999999999999998,0.016136118082693454
2819,1.0,0.9999999999999998,0.01059688148398489
2820,1.0,0.9999999999999998,0.0211164818968147
2821,1.0,0.9999999999999998,0.02217495206943177
2822,1.0,0.9999999999999998,0.022837156553268782
2823,1.0,0.9999999999999998,0.02924332786601766
2824,1.0,0.9999999999999998,0.039152191731617575
2825,1.0,0.9999999999999998,0.00648947950888272
2826,1.0,0.9999999999999998,0.03022624034679333
2827,1.0,0.9999999999999998,0.005515456885487692
2828,1.0,0.9999999999999998,0.01153512656449654
2829,1.0,0.9999999999999998,0.012220288237884618
2830,1.0,0.9999999999999998,0.019097508845283107
2831,1.0,0.9999999999999998,0.016551022285675482
2832,1.0,0.9999999999999998,0.0021655189256991475
2833,1.0,0.9999999999999998,0.008316821918850074
2834,1.0,0.9999999999999998,0.011719722067024319
2835,1.0,0.9999999999999998,0.030418436134510132
2836,1.0,0.9999999999999998,0.008767559786358556
2837,1.0,0.9999999999999998,0.01734903240929906
2838,1.0,0.9999999999999998,0.017420358845742757
2839,1.0,0.9999999999999998,0.03915616746919161
2840,1.0,0.9999999999999998,0.025011546320028513
2841,1.0,0.9999999999999998,0.017505349629356515
2842,1.0,0.9999999999999998,0.02850252765995711
2843,1.0,0.9999999999999998,0.01970489615327544
2844,1.0,0.9999999999999998,0.020873432952299507
2845,1.0,0.9999999999999998,0.009698063372593067
2846,0.9761904761904763,0.9285714285714285,0.046475434928166616
2847,1.0,0.9999999999999998,0.03860657042004236
2848,1.0,0.9999999999999998,0.016577729905423458
2849,1.0,0.9999999999999998,0.017514245896494723
2850,1.0,0.9999999999999998,0.01168693120402587
2851,1.0,0.9999999999999998,0.023216919462562165
2852,1.0,0.9999999999999998,0.041615639573982385
2853,1.0,0.9999999999999998,0.009889304005271764
2854,1.0,0.9999999999999998,0.007617190466256703
2855,1.0,0.9999999999999998,0.008387418472685343
2856,1.0,0.9999999999999998,0.011257831549517108
2857,1.0,0.9999999999999998,0.010719177519917238
2858,1.0,0.9999999999999998,0.021062733412169896
2859,1.0,0.9999999999999998,0.022559304439329672
2860,1.0,0.9999999999999998,0.03762496964529263
2861,1.0,0.9999999999999998,0.013615748768138772
2862,1.0,0.9999999999999998,0.014743381894918077
2863,1.0,0.9999999999999998,0.020840668526967178
2864,1.0,0.9999999999999998,0.027963889576280487
2865,1.0,0.9999999999999998,0.00927320599998939
2866,1.0,0.9999999999999998,0.01668724208744176
2867,1.0,0.9999999999999998,0.01543014448246971
2868,1.0,0.9999999999999998,0.016494026446089605
2869,1.0,0.9999999999999998,0.016049300228485622
2870,1.0,0.9999999999999998,0.013013867056577616
2871,0.9761904761904763,0.9285714285714285,0.04074730823363122
2872,1.0,0.9999999999999998,0.03168770179594305
2873,1.0,0.9999999999999998,0.016852465195640313
2874,1.0,0.9999999999999998,0.005054053119731304
2875,1.0,0.9999999999999998,0.02137464202304156
2876,1.0,0.9999999999999998,0.008093747193413346
2877,1.0,0.9999999999999998,0.014576411297653767
2878,1.0,0.9999999999999998,0.012494028396266496
2879,1.0,0.9999999999999998,0.01094522358462443
2880,1.0,0.9999999999999998,0.02422398248318622
2881,1.0,0.9999999999999998,0.0203522214403418
2882,1.0,0.9999999999999998,0.026091327210339188
2883,1.0,0.9999999999999998,0.017326042940338487
